,,,BESS_01,Wind_01,FC_01
period1,sc01,t7429,1,0.12089943494899372,1.0
period1,sc01,t7430,1,0.1945740684946508,1.0
period1,sc01,t7431,1,0.2774805381451271,1.0
period1,sc01,t7432,1,0.2526174610430371,1.0
period1,sc01,t7433,1,0.22437083057776047,1.0
period1,sc01,t7434,1,0.2469552387475769,1.0
period1,sc01,t7435,1,0.25988776280585196,1.0
period1,sc01,t7436,1,0.25095389365602777,1.0
period1,sc01,t7437,1,0.25607326026615146,1.0
period1,sc01,t7438,1,0.25299522092553967,1.0
period1,sc01,t7439,1,0.2566529332023091,1.0
period1,sc01,t7440,1,0.23197713735355252,1.0
period1,sc01,t7441,1,0.2041653034676131,1.0
period1,sc01,t7442,1,0.19845467538818903,1.0
period1,sc01,t7443,1,0.18014508772662763,1.0
period1,sc01,t7444,1,0.17575517027137158,1.0
period1,sc01,t7445,1,0.1831634258355431,1.0
period1,sc01,t7446,1,0.21133920959386182,1.0
period1,sc01,t7447,1,0.2229952969788507,1.0
period1,sc01,t7448,1,0.23132767718931327,1.0
period1,sc01,t7449,1,0.19406823276697316,1.0
period1,sc01,t7450,1,0.15026139264207125,1.0
period1,sc01,t7451,1,0.08679143069388172,1.0
period1,sc01,t7452,1,0.08728596643427002,1.0
period1,sc01,t7453,1,0.0688491861734565,1.0
period1,sc01,t7454,1,0.05404367840677083,1.0
period1,sc01,t7455,1,0.05080745892229947,1.0
period1,sc01,t7456,1,0.04316489818821099,1.0
period1,sc01,t7457,1,0.03041969002034967,1.0
period1,sc01,t7458,1,0.02255373403302177,1.0
period1,sc01,t7459,1,0.01799097681222621,1.0
period1,sc01,t7460,1,0.011626494803236529,1.0
period1,sc01,t7461,1,0.00234834654296241,1.0
period1,sc01,t7462,1,0.00116901562369851,1.0
period1,sc01,t7463,1,7.885428806394144e-05,1.0
period1,sc01,t7464,1,0.0001005257522988,1.0
period1,sc01,t7465,1,0.0,1.0
period1,sc01,t7466,1,0.0,1.0
period1,sc01,t7467,1,0.0,1.0
period1,sc01,t7468,1,0.0,1.0
period1,sc01,t7469,1,0.00013591601029224,1.0
period1,sc01,t7470,1,0.0007211957251559401,1.0
period1,sc01,t7471,1,0.00102633468151365,1.0
period1,sc01,t7472,1,0.0010900890808572602,1.0
period1,sc01,t7473,1,0.0006622769322313201,1.0
period1,sc01,t7474,1,0.0,1.0
period1,sc01,t7475,1,0.0,1.0
period1,sc01,t7476,1,0.0,1.0
period1,sc01,t7477,1,0.0,1.0
period1,sc01,t7478,1,0.0,1.0
period1,sc01,t7479,1,0.0,1.0
period1,sc01,t7480,1,0.0,1.0
period1,sc01,t7481,1,0.0,1.0
period1,sc01,t7482,1,0.0,1.0
period1,sc01,t7483,1,0.00016733274258636,1.0
period1,sc01,t7484,1,0.00024364099773891,1.0
period1,sc01,t7485,1,0.0008686139474954701,1.0
period1,sc01,t7486,1,0.00104095459714005,1.0
period1,sc01,t7487,1,0.00081089376212286,1.0
period1,sc01,t7488,1,0.00085215975674715,1.0
period1,sc01,t7489,1,0.00042968412546183,1.0
period1,sc01,t7490,1,0.00038474456994423,1.0
period1,sc01,t7491,1,0.00109447724980503,1.0
period1,sc01,t7492,1,0.0008521016038292701,1.0
period1,sc01,t7493,1,0.00046723839016932,1.0
period1,sc01,t7494,1,0.00051941103742494,1.0
period1,sc01,t7495,1,0.00080539923234699,1.0
period1,sc01,t7496,1,0.0007413661626867901,1.0
period1,sc01,t7497,1,0.00037865290994523,1.0
period1,sc01,t7498,1,0.0,1.0
period1,sc01,t7499,1,0.0,1.0
period1,sc01,t7500,1,0.0,1.0
period1,sc01,t7501,1,0.0,1.0
period1,sc01,t7502,1,0.0,1.0
period1,sc01,t7503,1,0.0,1.0
period1,sc01,t7504,1,0.0,1.0
period1,sc01,t7505,1,0.0,1.0
period1,sc01,t7506,1,0.0,1.0
period1,sc01,t7507,1,0.0,1.0
period1,sc01,t7508,1,0.0,1.0
period1,sc01,t7509,1,0.0,1.0
period1,sc01,t7510,1,0.0,1.0
period1,sc01,t7511,1,0.00122421884669433,1.0
period1,sc01,t7512,1,0.0013048922292948901,1.0
period1,sc01,t7513,1,0.00125245381559481,1.0
period1,sc01,t7514,1,0.00790243271423046,1.0
period1,sc01,t7515,1,0.029869788967157702,1.0
period1,sc01,t7516,1,0.02806179372263025,1.0
period1,sc01,t7517,1,0.01716449274854118,1.0
period1,sc01,t7518,1,0.02951939478451122,1.0
period1,sc01,t7519,1,0.04815631379273202,1.0
period1,sc01,t7520,1,0.05654678999415471,1.0
period1,sc01,t7521,1,0.059998955034455105,1.0
period1,sc01,t7522,1,0.06508459040319774,1.0
period1,sc01,t7523,1,0.04527274562163702,1.0
period1,sc01,t7524,1,0.04236666293689533,1.0
period1,sc01,t7525,1,0.0393171514982487,1.0
period1,sc01,t7526,1,0.03569910481034442,1.0
period1,sc01,t7527,1,0.03206914766938566,1.0
period1,sc01,t7528,1,0.03184225675842753,1.0
period1,sc01,t7529,1,0.02472855279305481,1.0
period1,sc01,t7530,1,0.02756838832358544,1.0
period1,sc01,t7531,1,0.02844229949193276,1.0
period1,sc01,t7532,1,0.0337049737314651,1.0
period1,sc01,t7533,1,0.04392197422731576,1.0
period1,sc01,t7534,1,0.04152854980260216,1.0
period1,sc01,t7535,1,0.01979747156557908,1.0
period1,sc01,t7536,1,0.030384678807560697,1.0
period1,sc01,t7537,1,0.03739630925477538,1.0
period1,sc01,t7538,1,0.05401270443023847,1.0
period1,sc01,t7539,1,0.07059275909412256,1.0
period1,sc01,t7540,1,0.07171523183489437,1.0
period1,sc01,t7541,1,0.0711572399223534,1.0
period1,sc01,t7542,1,0.07429754897418654,1.0
period1,sc01,t7543,1,0.0775440387663273,1.0
period1,sc01,t7544,1,0.0834455417979178,1.0
period1,sc01,t7545,1,0.0892048842024939,1.0
period1,sc01,t7546,1,0.07930758295430272,1.0
period1,sc01,t7547,1,0.053960438968164895,1.0
period1,sc01,t7548,1,0.08738868203676216,1.0
period1,sc01,t7549,1,0.08970695878596102,1.0
period1,sc01,t7550,1,0.09006105408758946,1.0
period1,sc01,t7551,1,0.10460225893092534,1.0
period1,sc01,t7552,1,0.12516432533663607,1.0
period1,sc01,t7553,1,0.15240104603672158,1.0
period1,sc01,t7554,1,0.2009978744954033,1.0
period1,sc01,t7555,1,0.24750985886380072,1.0
period1,sc01,t7556,1,0.15437075721506516,1.0
period1,sc01,t7557,1,0.12202313100139052,1.0
period1,sc01,t7558,1,0.13573844368298496,1.0
period1,sc01,t7559,1,0.16933879440876584,1.0
period1,sc01,t7560,1,0.24260714772939612,1.0
period1,sc01,t7561,1,0.2654808955185305,1.0
period1,sc01,t7562,1,0.30454011581271545,1.0
period1,sc01,t7563,1,0.420206202203383,1.0
period1,sc01,t7564,1,0.4581796039458498,1.0
period1,sc01,t7565,1,0.6584432880711812,1.0
period1,sc01,t7566,1,0.8034711507346901,1.0
period1,sc01,t7567,1,0.8794093206014734,1.0
period1,sc01,t7568,1,0.898229514987661,1.0
period1,sc01,t7569,1,0.9,1.0
period1,sc01,t7570,1,0.9,1.0
period1,sc01,t7571,1,0.9,1.0
period1,sc01,t7572,1,0.9,1.0
period1,sc01,t7573,1,0.8999075512555387,1.0
period1,sc01,t7574,1,0.8986071803199938,1.0
period1,sc01,t7575,1,0.8965369458229814,1.0
period1,sc01,t7576,1,0.8867493494233459,1.0
period1,sc01,t7577,1,0.8882996453839579,1.0
period1,sc01,t7578,1,0.8902375717570996,1.0
period1,sc01,t7579,1,0.8756200802218019,1.0
period1,sc01,t7580,1,0.859448188041834,1.0
period1,sc01,t7581,1,0.8711692752949024,1.0
period1,sc01,t7582,1,0.8504336303740936,1.0
period1,sc01,t7583,1,0.7311679581047763,1.0
period1,sc01,t7584,1,0.674649354661969,1.0
period1,sc01,t7585,1,0.6628037128597807,1.0
period1,sc01,t7586,1,0.6979457518976367,1.0
period1,sc01,t7587,1,0.6006969745142496,1.0
period1,sc01,t7588,1,0.5619979007253494,1.0
period1,sc01,t7589,1,0.45564585210328495,1.0
period1,sc01,t7590,1,0.24750407176168623,1.0
period1,sc01,t7591,1,0.29728684086913826,1.0
period1,sc01,t7592,1,0.28239193439403365,1.0
period1,sc01,t7593,1,0.1879153556186395,1.0
period1,sc01,t7594,1,0.15397538815335843,1.0
period1,sc01,t7595,1,0.10909051907451102,1.0
period1,sc01,t7596,1,0.03181916029443489,1.0
period1,sc01,t7597,1,0.01458321215019741,1.0
period1,sc01,t7598,1,0.00030096373498506,1.0
period1,sc01,t7599,1,0.0,1.0
period1,sc01,t7600,1,0.01283078476530252,1.0
period1,sc01,t7601,1,0.521823953638196,1.0
period1,sc01,t7602,1,0.28808440593243395,1.0
period1,sc01,t7603,1,0.13800569665170168,1.0
period1,sc01,t7604,1,0.22329698536885734,1.0
period1,sc01,t7605,1,0.21294295776001196,1.0
period1,sc01,t7606,1,0.09722418988445793,1.0
period1,sc01,t7607,1,0.00821545302465081,1.0
period1,sc01,t7608,1,0.0036528444990272706,1.0
period1,sc01,t7609,1,0.00117446890854087,1.0
period1,sc01,t7610,1,0.00726215763295926,1.0
period1,sc01,t7611,1,0.0006860232518733901,1.0
period1,sc01,t7612,1,0.0,1.0
period1,sc01,t7613,1,0.0,1.0
period1,sc01,t7614,1,0.0,1.0
period1,sc01,t7615,1,0.0,1.0
period1,sc01,t7616,1,0.0,1.0
period1,sc01,t7617,1,0.0,1.0
period1,sc01,t7618,1,0.0,1.0
period1,sc01,t7619,1,0.0,1.0
period1,sc01,t7620,1,0.0,1.0
period1,sc01,t7621,1,0.0,1.0
period1,sc01,t7622,1,0.0,1.0
period1,sc01,t7623,1,0.00081961431511149,1.0
period1,sc01,t7624,1,0.0388908626899005,1.0
period1,sc01,t7625,1,0.07521806876956615,1.0
period1,sc01,t7626,1,0.13845254805821025,1.0
period1,sc01,t7627,1,0.17155377570976527,1.0
period1,sc01,t7628,1,0.20833451189203953,1.0
period1,sc01,t7629,1,0.24007230849893543,1.0
period1,sc01,t7630,1,0.23000495925111705,1.0
period1,sc01,t7631,1,0.251181658792508,1.0
period1,sc01,t7632,1,0.16807555778410666,1.0
period1,sc01,t7633,1,0.14951434879213515,1.0
period1,sc01,t7634,1,0.11809591874907831,1.0
period1,sc01,t7635,1,0.11718371487144078,1.0
period1,sc01,t7636,1,0.1250048752857891,1.0
period1,sc01,t7637,1,0.10368096476144446,1.0
period1,sc01,t7638,1,0.07361439236747064,1.0
period1,sc01,t7639,1,0.05035774306468176,1.0
period1,sc01,t7640,1,0.01027898874066312,1.0
period1,sc01,t7641,1,0.00045992076819534,1.0
period1,sc01,t7642,1,0.0,1.0
period1,sc01,t7643,1,0.00011295326102562001,1.0
period1,sc01,t7644,1,5.64647989440944e-05,1.0
period1,sc01,t7645,1,0.00111699020410344,1.0
period1,sc01,t7646,1,0.01819465329819636,1.0
period1,sc01,t7647,1,0.038831050384840984,1.0
period1,sc01,t7648,1,0.05268681790779609,1.0
period1,sc01,t7649,1,0.06294536596216666,1.0
period1,sc01,t7650,1,0.08568532301439673,1.0
period1,sc01,t7651,1,0.1441625882775668,1.0
period1,sc01,t7652,1,0.1651013211921137,1.0
period1,sc01,t7653,1,0.19320331359295773,1.0
period1,sc01,t7654,1,0.24870575765332395,1.0
period1,sc01,t7655,1,0.33414065216918803,1.0
period1,sc01,t7656,1,0.3911653263375296,1.0
period1,sc01,t7657,1,0.4217913171341132,1.0
period1,sc01,t7658,1,0.434889551960415,1.0
period1,sc01,t7659,1,0.4679698201364209,1.0
period1,sc01,t7660,1,0.4460111506359894,1.0
period1,sc01,t7661,1,0.4143311227424129,1.0
period1,sc01,t7662,1,0.39417646255516386,1.0
period1,sc01,t7663,1,0.3781910397688486,1.0
period1,sc01,t7664,1,0.3379362905996442,1.0
period1,sc01,t7665,1,0.3046473680966209,1.0
period1,sc01,t7666,1,0.2652666026123297,1.0
period1,sc01,t7667,1,0.26170385562470383,1.0
period1,sc01,t7668,1,0.26394801624601044,1.0
period1,sc01,t7669,1,0.2835112625844377,1.0
period1,sc01,t7670,1,0.26552807733621564,1.0
period1,sc01,t7671,1,0.27791922773401634,1.0
period1,sc01,t7672,1,0.24615188514579464,1.0
period1,sc01,t7673,1,0.1916291657367416,1.0
period1,sc01,t7674,1,0.11421178403696335,1.0
period1,sc01,t7675,1,0.07392786646130586,1.0
period1,sc01,t7676,1,0.05226837262160283,1.0
period1,sc01,t7677,1,0.03531782231306766,1.0
period1,sc01,t7678,1,0.03499263027244377,1.0
period1,sc01,t7679,1,0.06918845815705833,1.0
period1,sc01,t7680,1,0.06454084481068734,1.0
period1,sc01,t7681,1,0.06963860717739585,1.0
period1,sc01,t7682,1,0.07092436255682076,1.0
period1,sc01,t7683,1,0.09803625647827663,1.0
period1,sc01,t7684,1,0.12414101370213303,1.0
period1,sc01,t7685,1,0.1155088224431029,1.0
period1,sc01,t7686,1,0.11591202880582667,1.0
period1,sc01,t7687,1,0.15594354552336634,1.0
period1,sc01,t7688,1,0.1966131344030365,1.0
period1,sc01,t7689,1,0.1530266022444438,1.0
period1,sc01,t7690,1,0.15421262058892746,1.0
period1,sc01,t7691,1,0.15232654663363665,1.0
period1,sc01,t7692,1,0.0785400726950874,1.0
period1,sc01,t7693,1,0.08237113207916788,1.0
period1,sc01,t7694,1,0.1029771198531198,1.0
period1,sc01,t7695,1,0.15503445881159605,1.0
period1,sc01,t7696,1,0.18372487769234191,1.0
period1,sc01,t7697,1,0.15190577922701312,1.0
period1,sc01,t7698,1,0.10179303480092852,1.0
period1,sc01,t7699,1,0.04739439512579769,1.0
period1,sc01,t7700,1,0.00119263078638729,1.0
period1,sc01,t7701,1,0.0,1.0
period1,sc01,t7702,1,0.0,1.0
period1,sc01,t7703,1,0.00016283530754253,1.0
period1,sc01,t7704,1,0.02304200217060765,1.0
period1,sc01,t7705,1,0.07484169902539392,1.0
period1,sc01,t7706,1,0.10777601133123885,1.0
period1,sc01,t7707,1,0.08235719476142193,1.0
period1,sc01,t7708,1,0.04676650370995824,1.0
period1,sc01,t7709,1,0.00143764821617058,1.0
period1,sc01,t7710,1,0.00022894280177904002,1.0
period1,sc01,t7711,1,0.0,1.0
period1,sc01,t7712,1,0.0,1.0
period1,sc01,t7713,1,0.0,1.0
period1,sc01,t7714,1,0.0,1.0
period1,sc01,t7715,1,0.0,1.0
period1,sc01,t7716,1,0.00116532102132486,1.0
period1,sc01,t7717,1,0.00510976039486167,1.0
period1,sc01,t7718,1,0.00030859987552875,1.0
period1,sc01,t7719,1,0.0,1.0
period1,sc01,t7720,1,0.0,1.0
period1,sc01,t7721,1,0.0,1.0
period1,sc01,t7722,1,0.0,1.0
period1,sc01,t7723,1,0.0,1.0
period1,sc01,t7724,1,0.0,1.0
period1,sc01,t7725,1,0.0,1.0
period1,sc01,t7726,1,0.0009276808684779901,1.0
period1,sc01,t7727,1,0.0434380436795952,1.0
period1,sc01,t7728,1,0.02096486280327555,1.0
period1,sc01,t7729,1,0.00085966521369939,1.0
period1,sc01,t7730,1,0.0008101804924375201,1.0
period1,sc01,t7731,1,0.0013028035591511101,1.0
period1,sc01,t7732,1,0.00069834734875737,1.0
period1,sc01,t7733,1,0.0,1.0
period1,sc01,t7734,1,0.0,1.0
period1,sc01,t7735,1,0.0,1.0
period1,sc01,t7736,1,0.0,1.0
period1,sc01,t7737,1,0.0,1.0
period1,sc01,t7738,1,0.0,1.0
period1,sc01,t7739,1,0.00025136279754759,1.0
period1,sc01,t7740,1,0.01612128910461075,1.0
period1,sc01,t7741,1,0.016049862972536313,1.0
period1,sc01,t7742,1,0.0325174192005636,1.0
period1,sc01,t7743,1,0.03821829024103227,1.0
period1,sc01,t7744,1,0.06629945195441754,1.0
period1,sc01,t7745,1,0.08225474765035014,1.0
period1,sc01,t7746,1,0.09670628644369884,1.0
period1,sc01,t7747,1,0.08299623756336354,1.0
period1,sc01,t7748,1,0.07589152721541079,1.0
period1,sc01,t7749,1,0.09263275210022373,1.0
period1,sc01,t7750,1,0.13162230051625648,1.0
period1,sc01,t7751,1,0.3095551737179754,1.0
period1,sc01,t7752,1,0.2778173301409344,1.0
period1,sc01,t7753,1,0.29756173135685327,1.0
period1,sc01,t7754,1,0.29829803750446887,1.0
period1,sc01,t7755,1,0.2948995769223347,1.0
period1,sc01,t7756,1,0.3219922865469681,1.0
period1,sc01,t7757,1,0.360285508788576,1.0
period1,sc01,t7758,1,0.3958042460239351,1.0
period1,sc01,t7759,1,0.40882927872112684,1.0
period1,sc01,t7760,1,0.43611743215621757,1.0
period1,sc01,t7761,1,0.45753420013518425,1.0
period1,sc01,t7762,1,0.4826153161964176,1.0
period1,sc01,t7763,1,0.5141648751542913,1.0
period1,sc01,t7764,1,0.5142691483252759,1.0
period1,sc01,t7765,1,0.5120841848919742,1.0
period1,sc01,t7766,1,0.4465916286418609,1.0
period1,sc01,t7767,1,0.4177952815397804,1.0
period1,sc01,t7768,1,0.4553799760915011,1.0
period1,sc01,t7769,1,0.5189083103942296,1.0
period1,sc01,t7770,1,0.5247226310333987,1.0
period1,sc01,t7771,1,0.5257255487428238,1.0
period1,sc01,t7772,1,0.505708287965888,1.0
period1,sc01,t7773,1,0.4908102866159167,1.0
period1,sc01,t7774,1,0.45618462141534066,1.0
period1,sc01,t7775,1,0.42901856658062076,1.0
period1,sc01,t7776,1,0.3888613758588352,1.0
period1,sc01,t7777,1,0.3302986395106684,1.0
period1,sc01,t7778,1,0.26773731202113243,1.0
period1,sc01,t7779,1,0.24457677196251681,1.0
period1,sc01,t7780,1,0.2681346057808985,1.0
period1,sc01,t7781,1,0.2568725638247522,1.0
period1,sc01,t7782,1,0.25175582612644753,1.0
period1,sc01,t7783,1,0.24077537191421866,1.0
period1,sc01,t7784,1,0.19434874590456436,1.0
period1,sc01,t7785,1,0.12577414982755644,1.0
period1,sc01,t7786,1,0.06506782717138677,1.0
period1,sc01,t7787,1,0.0107377382590425,1.0
period1,sc01,t7788,1,0.00028371014634069,1.0
period1,sc01,t7789,1,0.0,1.0
period1,sc01,t7790,1,0.0,1.0
period1,sc01,t7791,1,0.0,1.0
period1,sc01,t7792,1,0.0,1.0
period1,sc01,t7793,1,0.004639351795336801,1.0
period1,sc01,t7794,1,0.07218849771949762,1.0
period1,sc01,t7795,1,0.10127457070846911,1.0
period1,sc01,t7796,1,0.1314374192928811,1.0
period1,sc01,t7797,1,0.21530161790972047,1.0
period1,sc01,t7798,1,0.2918689040412459,1.0
period1,sc01,t7799,1,0.3359084552743853,1.0
period1,sc01,t7800,1,0.3616083299833902,1.0
period1,sc01,t7801,1,0.4089498578451445,1.0
period1,sc01,t7802,1,0.40325463153195984,1.0
period1,sc01,t7803,1,0.36441768657562057,1.0
period1,sc01,t7804,1,0.39013501556614527,1.0
period1,sc01,t7805,1,0.4322820838407366,1.0
period1,sc01,t7806,1,0.47336337148836904,1.0
period1,sc01,t7807,1,0.5430589991851477,1.0
period1,sc01,t7808,1,0.578892545042666,1.0
period1,sc01,t7809,1,0.6397519034270882,1.0
period1,sc01,t7810,1,0.6865524897472289,1.0
period1,sc01,t7811,1,0.7470006394462445,1.0
period1,sc01,t7812,1,0.7658497703580965,1.0
period1,sc01,t7813,1,0.7451607460972524,1.0
period1,sc01,t7814,1,0.7256264029715273,1.0
period1,sc01,t7815,1,0.7523465627178587,1.0
period1,sc01,t7816,1,0.7907938156476377,1.0
period1,sc01,t7817,1,0.8239852430563813,1.0
period1,sc01,t7818,1,0.837219379656747,1.0
period1,sc01,t7819,1,0.8163426086353235,1.0
period1,sc01,t7820,1,0.8206402085204378,1.0
period1,sc01,t7821,1,0.8303866663747019,1.0
period1,sc01,t7822,1,0.8134472706429258,1.0
period1,sc01,t7823,1,0.7961987291179083,1.0
period1,sc01,t7824,1,0.8277967612316799,1.0
period1,sc01,t7825,1,0.8454874999277818,1.0
period1,sc01,t7826,1,0.8180126928556442,1.0
period1,sc01,t7827,1,0.7916508977185793,1.0
period1,sc01,t7828,1,0.7626661244910472,1.0
period1,sc01,t7829,1,0.7345557292823628,1.0
period1,sc01,t7830,1,0.7275065656434132,1.0
period1,sc01,t7831,1,0.722562535384251,1.0
period1,sc01,t7832,1,0.7139817189187837,1.0
period1,sc01,t7833,1,0.681354045200339,1.0
period1,sc01,t7834,1,0.6486134784808476,1.0
period1,sc01,t7835,1,0.6350545079605615,1.0
period1,sc01,t7836,1,0.6347947656900995,1.0
period1,sc01,t7837,1,0.6267538330494389,1.0
period1,sc01,t7838,1,0.5679967332088978,1.0
period1,sc01,t7839,1,0.5069146241523812,1.0
period1,sc01,t7840,1,0.4747659252363434,1.0
period1,sc01,t7841,1,0.4726892086637155,1.0
period1,sc01,t7842,1,0.5022231445045648,1.0
period1,sc01,t7843,1,0.5250706472592441,1.0
period1,sc01,t7844,1,0.5320683307658788,1.0
period1,sc01,t7845,1,0.5210969994192733,1.0
period1,sc01,t7846,1,0.4941743620653776,1.0
period1,sc01,t7847,1,0.37578327586998356,1.0
period1,sc01,t7848,1,0.3965875734318724,1.0
period1,sc01,t7849,1,0.40566694711027196,1.0
period1,sc01,t7850,1,0.4534891436752263,1.0
period1,sc01,t7851,1,0.5019925208054671,1.0
period1,sc01,t7852,1,0.4989444748383085,1.0
period1,sc01,t7853,1,0.48746822790094807,1.0
period1,sc01,t7854,1,0.45658174331233337,1.0
period1,sc01,t7855,1,0.424698605447479,1.0
period1,sc01,t7856,1,0.39089778527061686,1.0
period1,sc01,t7857,1,0.3386141883486372,1.0
period1,sc01,t7858,1,0.2698793472808369,1.0
period1,sc01,t7859,1,0.199559885430115,1.0
period1,sc01,t7860,1,0.15479827604212384,1.0
period1,sc01,t7861,1,0.14849613044340634,1.0
period1,sc01,t7862,1,0.20090153229282864,1.0
period1,sc01,t7863,1,0.21924894945695103,1.0
period1,sc01,t7864,1,0.2606287586329694,1.0
period1,sc01,t7865,1,0.2914954164202926,1.0
period1,sc01,t7866,1,0.3002181785868661,1.0
period1,sc01,t7867,1,0.3005482589607563,1.0
period1,sc01,t7868,1,0.29986784557117063,1.0
period1,sc01,t7869,1,0.28871323106995145,1.0
period1,sc01,t7870,1,0.3016760441562842,1.0
period1,sc01,t7871,1,0.32762732621484736,1.0
period1,sc01,t7872,1,0.31233745600415463,1.0
period1,sc01,t7873,1,0.28971426548000484,1.0
period1,sc01,t7874,1,0.29242192622388735,1.0
period1,sc01,t7875,1,0.29874033685903006,1.0
period1,sc01,t7876,1,0.29695038233665594,1.0
period1,sc01,t7877,1,0.30569943781610254,1.0
period1,sc01,t7878,1,0.28985083523109595,1.0
period1,sc01,t7879,1,0.28275937458870143,1.0
period1,sc01,t7880,1,0.2680861079504764,1.0
period1,sc01,t7881,1,0.25153154116491017,1.0
period1,sc01,t7882,1,0.21776925330077643,1.0
period1,sc01,t7883,1,0.18882360128902023,1.0
period1,sc01,t7884,1,0.11709982356005223,1.0
period1,sc01,t7885,1,0.10098547447881691,1.0
period1,sc01,t7886,1,0.11796579370192914,1.0
period1,sc01,t7887,1,0.12714084529753897,1.0
period1,sc01,t7888,1,0.13365391583628766,1.0
period1,sc01,t7889,1,0.12350771368972019,1.0
period1,sc01,t7890,1,0.11530274858248157,1.0
period1,sc01,t7891,1,0.10477579424522958,1.0
period1,sc01,t7892,1,0.09958642784096616,1.0
period1,sc01,t7893,1,0.08068500762473088,1.0
period1,sc01,t7894,1,0.06756620704535214,1.0
period1,sc01,t7895,1,0.04655578026793267,1.0
period1,sc01,t7896,1,0.04440807241765966,1.0
period1,sc01,t7897,1,0.036253368835167415,1.0
period1,sc01,t7898,1,0.03396936977539866,1.0
period1,sc01,t7899,1,0.033779058824211214,1.0
period1,sc01,t7900,1,0.031922743051340643,1.0
period1,sc01,t7901,1,0.02859173878222512,1.0
period1,sc01,t7902,1,0.0190957073392179,1.0
period1,sc01,t7903,1,0.009471710086128632,1.0
period1,sc01,t7904,1,0.0013368517764407101,1.0
period1,sc01,t7905,1,0.00116757998315685,1.0
period1,sc01,t7906,1,0.0005933931235227901,1.0
period1,sc01,t7907,1,0.0,1.0
period1,sc01,t7908,1,0.0,1.0
period1,sc01,t7909,1,0.0,1.0
period1,sc01,t7910,1,0.0,1.0
period1,sc01,t7911,1,0.0,1.0
period1,sc01,t7912,1,0.0,1.0
period1,sc01,t7913,1,0.0,1.0
period1,sc01,t7914,1,0.00010483760520648001,1.0
period1,sc01,t7915,1,0.01230436337432976,1.0
period1,sc01,t7916,1,0.02496957316611273,1.0
period1,sc01,t7917,1,0.055716174388838254,1.0
period1,sc01,t7918,1,0.06581938184193763,1.0
period1,sc01,t7919,1,0.07589855614922776,1.0
period1,sc01,t7920,1,0.13164957957049706,1.0
period1,sc01,t7921,1,0.15973021074180518,1.0
period1,sc01,t7922,1,0.306456826584282,1.0
period1,sc01,t7923,1,0.39292497372248064,1.0
period1,sc01,t7924,1,0.5081028011950162,1.0
period1,sc01,t7925,1,0.6129678018753063,1.0
period1,sc01,t7926,1,0.7393194873281155,1.0
period1,sc01,t7927,1,0.7651451229285381,1.0
period1,sc01,t7928,1,0.8238122338025142,1.0
period1,sc01,t7929,1,0.87809862236498,1.0
period1,sc01,t7930,1,0.8952862094093929,1.0
period1,sc01,t7931,1,0.8982002534427405,1.0
period1,sc01,t7932,1,0.899790676435029,1.0
period1,sc01,t7933,1,0.9,1.0
period1,sc01,t7934,1,0.9,1.0
period1,sc01,t7935,1,0.8994135205583184,1.0
period1,sc01,t7936,1,0.8974922512098815,1.0
period1,sc01,t7937,1,0.877491713514726,1.0
period1,sc01,t7938,1,0.8281091963402133,1.0
period1,sc01,t7939,1,0.7866389121398746,1.0
period1,sc01,t7940,1,0.7792188800833759,1.0
period1,sc01,t7941,1,0.7888081288216829,1.0
period1,sc01,t7942,1,0.7994951261179514,1.0
period1,sc01,t7943,1,0.7885877798978731,1.0
period1,sc01,t7944,1,0.8059561128839069,1.0
period1,sc01,t7945,1,0.8715058142930842,1.0
period1,sc01,t7946,1,0.874801644930279,1.0
period1,sc01,t7947,1,0.8820371315030648,1.0
period1,sc01,t7948,1,0.8883406248750759,1.0
period1,sc01,t7949,1,0.8935520108578914,1.0
period1,sc01,t7950,1,0.8952543966270987,1.0
period1,sc01,t7951,1,0.8790257282665149,1.0
period1,sc01,t7952,1,0.8065087796085777,1.0
period1,sc01,t7953,1,0.7601098425758325,1.0
period1,sc01,t7954,1,0.7696000084256487,1.0
period1,sc01,t7955,1,0.7173296201404523,1.0
period1,sc01,t7956,1,0.7698916803593685,1.0
period1,sc01,t7957,1,0.7974315857058687,1.0
period1,sc01,t7958,1,0.8155332992926138,1.0
period1,sc01,t7959,1,0.8051696106549543,1.0
period1,sc01,t7960,1,0.7992295802490219,1.0
period1,sc01,t7961,1,0.825205666699134,1.0
period1,sc01,t7962,1,0.845095482145778,1.0
period1,sc01,t7963,1,0.8323677032652709,1.0
period1,sc01,t7964,1,0.8014236133510344,1.0
period1,sc01,t7965,1,0.795642615724278,1.0
period1,sc01,t7966,1,0.8745086841497588,1.0
period1,sc01,t7967,1,0.8792710104207121,1.0
period1,sc01,t7968,1,0.9,1.0
period1,sc01,t7969,1,0.8996937426723425,1.0
period1,sc01,t7970,1,0.9,1.0
period1,sc01,t7971,1,0.8981782091810239,1.0
period1,sc01,t7972,1,0.8824362204450446,1.0
period1,sc01,t7973,1,0.8807895580341812,1.0
period1,sc01,t7974,1,0.8830180954036566,1.0
period1,sc01,t7975,1,0.8846873892463576,1.0
period1,sc01,t7976,1,0.8765334328831342,1.0
period1,sc01,t7977,1,0.874490315910435,1.0
period1,sc01,t7978,1,0.8750002582139206,1.0
period1,sc01,t7979,1,0.8763825197661403,1.0
period1,sc01,t7980,1,0.8189932500139125,1.0
