,,,EleR_01,HydR_01
period1,sc01,t6714, 0.334215 ,
period1,sc01,t6715, 0.347062 ,
period1,sc01,t6716, 0.356016833 ,
period1,sc01,t6717, 0.320264833 ,
period1,sc01,t6718, 0.3102665 ,
period1,sc01,t6719, 0.29484 ,
period1,sc01,t6720, 0.2671085 ,
period1,sc01,t6721, 0.266882167 ,
period1,sc01,t6722, 0.258762833 ,
period1,sc01,t6723, 0.2595425 ,
period1,sc01,t6724, 0.261046333 ,
period1,sc01,t6725, 0.271934167 ,
period1,sc01,t6726, 0.301308 ,
period1,sc01,t6727, 0.349210833 ,
period1,sc01,t6728, 0.363012667 ,
period1,sc01,t6729, 0.373641 ,
period1,sc01,t6730, 0.364769833 ,
period1,sc01,t6731, 0.359955 ,
period1,sc01,t6732, 0.354593667 ,
period1,sc01,t6733, 0.333995 ,
period1,sc01,t6734, 0.324141333 ,
period1,sc01,t6735, 0.317072667 ,
period1,sc01,t6736, 0.313003833 ,
period1,sc01,t6737, 0.3078735 ,
period1,sc01,t6738, 0.3400585 ,
period1,sc01,t6739, 0.347216833 ,
period1,sc01,t6740, 0.356287167 ,
period1,sc01,t6741, 0.310406333 ,
period1,sc01,t6742, 0.2935625 ,
period1,sc01,t6743, 0.286929833 ,
period1,sc01,t6744, 0.269834833 ,
period1,sc01,t6745, 0.271271 ,
period1,sc01,t6746, 0.269536 ,
period1,sc01,t6747, 0.268115167 ,
period1,sc01,t6748, 0.267836333 ,
period1,sc01,t6749, 0.268274333 ,
period1,sc01,t6750, 0.2723835 ,
period1,sc01,t6751, 0.291085667 ,
period1,sc01,t6752, 0.303546333 ,
period1,sc01,t6753, 0.3230605 ,
period1,sc01,t6754, 0.338399333 ,
period1,sc01,t6755, 0.3365515 ,
period1,sc01,t6756, 0.334055 ,
period1,sc01,t6757, 0.3206545 ,
period1,sc01,t6758, 0.313283833 ,
period1,sc01,t6759, 0.315239833 ,
period1,sc01,t6760, 0.312976 ,
period1,sc01,t6761, 0.3194455 ,
period1,sc01,t6762, 0.3326535 ,
period1,sc01,t6763, 0.361728167 ,
period1,sc01,t6764, 0.358694167 ,
period1,sc01,t6765, 0.325081667 ,
period1,sc01,t6766, 0.3115055 ,
period1,sc01,t6767, 0.3051665 ,
period1,sc01,t6768, 0.294637833 ,
period1,sc01,t6769, 0.277358 ,
period1,sc01,t6770, 0.274859167 ,
period1,sc01,t6771, 0.2735945 ,
period1,sc01,t6772, 0.271488833 ,
period1,sc01,t6773, 0.270834833 ,
period1,sc01,t6774, 0.271165 ,
period1,sc01,t6775, 0.273944 ,
period1,sc01,t6776, 0.2817045 ,
period1,sc01,t6777, 0.3082085 ,
period1,sc01,t6778, 0.324653 ,
period1,sc01,t6779, 0.325492333 ,
period1,sc01,t6780, 0.329554 ,
period1,sc01,t6781, 0.3170715 ,
period1,sc01,t6782, 0.297627167 ,
period1,sc01,t6783, 0.293860333 ,
period1,sc01,t6784, 0.290438333 ,
period1,sc01,t6785, 0.296615167 ,
period1,sc01,t6786, 0.319614667 ,
period1,sc01,t6787, 0.370709 ,
period1,sc01,t6788, 0.374886833 ,
period1,sc01,t6789, 0.346194833 ,
period1,sc01,t6790, 0.334954333 ,
period1,sc01,t6791, 0.316101333 ,
period1,sc01,t6792, 0.302329833 ,
period1,sc01,t6793, 0.286022333 ,
period1,sc01,t6794, 0.299036833 ,
period1,sc01,t6795, 0.292885667 ,
period1,sc01,t6796, 0.289015833 ,
period1,sc01,t6797, 0.284933167 ,
period1,sc01,t6798, 0.304337833 ,
period1,sc01,t6799, 0.432437667 ,
period1,sc01,t6800, 0.654154833 ,
period1,sc01,t6801, 0.723870667 ,
period1,sc01,t6802, 0.676274833 ,
period1,sc01,t6803, 0.580260167 ,
period1,sc01,t6804, 0.537199 ,
period1,sc01,t6805, 0.5025265 ,
period1,sc01,t6806, 0.514029667 ,
period1,sc01,t6807, 0.508381167 ,
period1,sc01,t6808, 0.488897 ,
period1,sc01,t6809, 0.4507005 ,
period1,sc01,t6810, 0.542085667 ,
period1,sc01,t6811, 0.677375167 ,
period1,sc01,t6812, 0.7670515 ,
period1,sc01,t6813, 0.434258833 ,
period1,sc01,t6814, 0.3568845 ,
period1,sc01,t6815, 0.320723667 ,
period1,sc01,t6816, 0.295153 ,
period1,sc01,t6817, 0.3051455 ,
period1,sc01,t6818, 0.2923045 ,
period1,sc01,t6819, 0.281373 ,
period1,sc01,t6820, 0.2823045 ,
period1,sc01,t6821, 0.292414667 ,
period1,sc01,t6822, 0.316969 ,
period1,sc01,t6823, 0.357845833 ,
period1,sc01,t6824, 0.406829833 ,
period1,sc01,t6825, 0.456258833 ,
period1,sc01,t6826, 0.414005 ,
period1,sc01,t6827, 0.3964065 ,
period1,sc01,t6828, 0.384931833 ,
period1,sc01,t6829, 0.381411333 ,
period1,sc01,t6830, 0.376018833 ,
period1,sc01,t6831, 0.366477667 ,
period1,sc01,t6832, 0.364536167 ,
period1,sc01,t6833, 0.362582 ,
period1,sc01,t6834, 0.365593667 ,
period1,sc01,t6835, 0.397102667 ,
period1,sc01,t6836, 0.397670667 ,
period1,sc01,t6837, 0.352064 ,
period1,sc01,t6838, 0.3389185 ,
period1,sc01,t6839, 0.31488 ,
period1,sc01,t6840, 0.2943235 ,
period1,sc01,t6841, 0.299630833 ,
period1,sc01,t6842, 0.2871685 ,
period1,sc01,t6843, 0.279987 ,
period1,sc01,t6844, 0.279511833 ,
period1,sc01,t6845, 0.2971225 ,
period1,sc01,t6846, 0.320972333 ,
period1,sc01,t6847, 0.363506333 ,
period1,sc01,t6848, 0.463090833 ,
period1,sc01,t6849, 0.4682765 ,
period1,sc01,t6850, 0.457702667 ,
period1,sc01,t6851, 0.437970333 ,
period1,sc01,t6852, 0.4476665 ,
period1,sc01,t6853, 0.426904 ,
period1,sc01,t6854, 0.432236 ,
period1,sc01,t6855, 0.419008333 ,
period1,sc01,t6856, 0.383380333 ,
period1,sc01,t6857, 0.3765845 ,
period1,sc01,t6858, 0.427681 ,
period1,sc01,t6859, 0.468007667 ,
period1,sc01,t6860, 0.475130833 ,
period1,sc01,t6861, 0.380971167 ,
period1,sc01,t6862, 0.357119 ,
period1,sc01,t6863, 0.337751833 ,
period1,sc01,t6864, 0.312155833 ,
period1,sc01,t6865, 0.292297167 ,
period1,sc01,t6866, 0.283806833 ,
period1,sc01,t6867, 0.280092833 ,
period1,sc01,t6868, 0.2809345 ,
period1,sc01,t6869, 0.2867425 ,
period1,sc01,t6870, 0.3361705 ,
period1,sc01,t6871, 0.391738667 ,
period1,sc01,t6872, 0.535891 ,
period1,sc01,t6873, 0.551766333 ,
period1,sc01,t6874, 0.544902667 ,
period1,sc01,t6875, 0.53556 ,
period1,sc01,t6876, 0.531763667 ,
period1,sc01,t6877, 0.516896333 ,
period1,sc01,t6878, 0.530545167 ,
period1,sc01,t6879, 0.4428745 ,
period1,sc01,t6880, 0.403940333 ,
period1,sc01,t6881, 0.3894345 ,
period1,sc01,t6882, 0.4385155 ,
period1,sc01,t6883, 0.498930667 ,
period1,sc01,t6884, 0.491870333 ,
period1,sc01,t6885, 0.385621333 ,
period1,sc01,t6886, 0.346313833 ,
period1,sc01,t6887, 0.319535667 ,
period1,sc01,t6888, 0.292825833 ,
period1,sc01,t6889, 0.298275667 ,
period1,sc01,t6890, 0.286147 ,
period1,sc01,t6891, 0.281859333 ,
period1,sc01,t6892, 0.283249833 ,
period1,sc01,t6893, 0.298522 ,
period1,sc01,t6894, 0.3308005 ,
period1,sc01,t6895, 0.384021167 ,
period1,sc01,t6896, 0.424657667 ,
period1,sc01,t6897, 0.450992167 ,
period1,sc01,t6898, 0.445409 ,
period1,sc01,t6899, 0.386836167 ,
period1,sc01,t6900, 0.380528333 ,
period1,sc01,t6901, 0.3696105 ,
period1,sc01,t6902, 0.357771833 ,
period1,sc01,t6903, 0.353609 ,
period1,sc01,t6904, 0.345144 ,
period1,sc01,t6905, 0.336844667 ,
period1,sc01,t6906, 0.355693833 ,
period1,sc01,t6907, 0.372329667 ,
period1,sc01,t6908, 0.3651145 ,
period1,sc01,t6909, 0.323092667 ,
period1,sc01,t6910, 0.299421167 ,
period1,sc01,t6911, 0.285787 ,
period1,sc01,t6912, 0.277887 ,
period1,sc01,t6913, 0.274664667 ,
period1,sc01,t6914, 0.268998 ,
period1,sc01,t6915, 0.266484333 ,
period1,sc01,t6916, 0.264359 ,
period1,sc01,t6917, 0.263262167 ,
period1,sc01,t6918, 0.271813333 ,
period1,sc01,t6919, 0.281572667 ,
period1,sc01,t6920, 0.288939333 ,
period1,sc01,t6921, 0.2967365 ,
period1,sc01,t6922, 0.3066035 ,
period1,sc01,t6923, 0.309375333 ,
period1,sc01,t6924, 0.321204 ,
period1,sc01,t6925, 0.304325167 ,
period1,sc01,t6926, 0.304057667 ,
period1,sc01,t6927, 0.305153333 ,
period1,sc01,t6928, 0.308384 ,
period1,sc01,t6929, 0.313630833 ,
period1,sc01,t6930, 0.331126167 ,
period1,sc01,t6931, 0.350788667 ,
period1,sc01,t6932, 0.340298667 ,
period1,sc01,t6933, 0.317544667 ,
period1,sc01,t6934, 0.302396 ,
period1,sc01,t6935, 0.297330167 ,
period1,sc01,t6936, 0.290890167 ,
period1,sc01,t6937, 0.293197 ,
period1,sc01,t6938, 0.289463833 ,
period1,sc01,t6939, 0.288487333 ,
period1,sc01,t6940, 0.287161333 ,
period1,sc01,t6941, 0.287862333 ,
period1,sc01,t6942, 0.2898315 ,
period1,sc01,t6943, 0.293542333 ,
period1,sc01,t6944, 0.298508333 ,
period1,sc01,t6945, 0.305052 ,
period1,sc01,t6946, 0.314160667 ,
period1,sc01,t6947, 0.322513333 ,
period1,sc01,t6948, 0.325521 ,
period1,sc01,t6949, 0.317190667 ,
period1,sc01,t6950, 0.309382167 ,
period1,sc01,t6951, 0.298949833 ,
period1,sc01,t6952, 0.302580167 ,
period1,sc01,t6953, 0.3089135 ,
period1,sc01,t6954, 0.3342265 ,
period1,sc01,t6955, 0.353512667 ,
period1,sc01,t6956, 0.354378 ,
period1,sc01,t6957, 0.326185667 ,
period1,sc01,t6958, 0.305713167 ,
period1,sc01,t6959, 0.296267667 ,
period1,sc01,t6960, 0.285021833 ,
period1,sc01,t6961, 0.290957333 ,
period1,sc01,t6962, 0.286607 ,
period1,sc01,t6963, 0.282772 ,
period1,sc01,t6964, 0.275916667 ,
period1,sc01,t6965, 0.282429833 ,
period1,sc01,t6966, 0.296600833 ,
period1,sc01,t6967, 0.367723167 ,
period1,sc01,t6968, 0.383841667 ,
period1,sc01,t6969, 0.383936833 ,
period1,sc01,t6970, 0.3837515 ,
period1,sc01,t6971, 0.38384 ,
period1,sc01,t6972, 0.3838335 ,
period1,sc01,t6973, 0.383446833 ,
period1,sc01,t6974, 0.383033667 ,
period1,sc01,t6975, 0.369660667 ,
period1,sc01,t6976, 0.368508667 ,
period1,sc01,t6977, 0.368024333 ,
period1,sc01,t6978, 0.3789985 ,
period1,sc01,t6979, 0.384716333 ,
period1,sc01,t6980, 0.3787245 ,
period1,sc01,t6981, 0.3511225 ,
period1,sc01,t6982, 0.3429535 ,
period1,sc01,t6983, 0.339098 ,
period1,sc01,t6984, 0.308253333 ,
period1,sc01,t6985, 0.305390167 ,
period1,sc01,t6986, 0.298851833 ,
period1,sc01,t6987, 0.295426333 ,
period1,sc01,t6988, 0.295898667 ,
period1,sc01,t6989, 0.302019 ,
period1,sc01,t6990, 0.3203615 ,
period1,sc01,t6991, 0.36218 ,
period1,sc01,t6992, 0.387752167 ,
period1,sc01,t6993, 0.399636333 ,
period1,sc01,t6994, 0.396953333 ,
period1,sc01,t6995, 0.390608167 ,
period1,sc01,t6996, 0.387436833 ,
period1,sc01,t6997, 0.380768167 ,
period1,sc01,t6998, 0.3812435 ,
period1,sc01,t6999, 0.3808115 ,
period1,sc01,t7000, 0.377948333 ,
period1,sc01,t7001, 0.378055333 ,
period1,sc01,t7002, 0.390734167 ,
period1,sc01,t7003, 0.423525333 ,
period1,sc01,t7004, 0.393856667 ,
period1,sc01,t7005, 0.364955333 ,
period1,sc01,t7006, 0.341841333 ,
period1,sc01,t7007, 0.316863667 ,
period1,sc01,t7008, 0.300665667 ,
period1,sc01,t7009, 0.3068095 ,
period1,sc01,t7010, 0.301455333 ,
period1,sc01,t7011, 0.300594833 ,
period1,sc01,t7012, 0.3009415 ,
period1,sc01,t7013, 0.3049015 ,
period1,sc01,t7014, 0.325199 ,
period1,sc01,t7015, 0.369969167 ,
period1,sc01,t7016, 0.438600833 ,
period1,sc01,t7017, 0.4179725 ,
period1,sc01,t7018, 0.416261 ,
period1,sc01,t7019, 0.410951833 ,
period1,sc01,t7020, 0.407317833 ,
period1,sc01,t7021, 0.3955695 ,
period1,sc01,t7022, 0.406137333 ,
period1,sc01,t7023, 0.404602667 ,
period1,sc01,t7024, 0.393028 ,
period1,sc01,t7025, 0.397313333 ,
period1,sc01,t7026, 0.413511167 ,
period1,sc01,t7027, 0.417439833 ,
period1,sc01,t7028, 0.401217 ,
period1,sc01,t7029, 0.384010667 ,
period1,sc01,t7030, 0.353719 ,
period1,sc01,t7031, 0.339021333 ,
period1,sc01,t7032, 0.310726333 ,
period1,sc01,t7033, 0.3075245 ,
period1,sc01,t7034, 0.305341167 ,
period1,sc01,t7035, 0.300109667 ,
period1,sc01,t7036, 0.300768833 ,
period1,sc01,t7037, 0.306189333 ,
period1,sc01,t7038, 0.317629333 ,
period1,sc01,t7039, 0.369082833 ,
period1,sc01,t7040, 0.414059 ,
period1,sc01,t7041, 0.447154667 ,
period1,sc01,t7042, 0.453916833 ,
period1,sc01,t7043, 0.453489333 ,
period1,sc01,t7044, 0.439227 ,
period1,sc01,t7045, 0.435474333 ,
period1,sc01,t7046, 0.433129333 ,
period1,sc01,t7047, 0.418889667 ,
period1,sc01,t7048, 0.416660167 ,
period1,sc01,t7049, 0.425927167 ,
period1,sc01,t7050, 0.450093833 ,
period1,sc01,t7051, 0.4584975 ,
period1,sc01,t7052, 0.452844833 ,
period1,sc01,t7053, 0.4058205 ,
period1,sc01,t7054, 0.364075167 ,
period1,sc01,t7055, 0.335769167 ,
period1,sc01,t7056, 0.318577833 ,
period1,sc01,t7057, 0.316565333 ,
period1,sc01,t7058, 0.309711 ,
period1,sc01,t7059, 0.3044245 ,
period1,sc01,t7060, 0.3025175 ,
period1,sc01,t7061, 0.313753 ,
period1,sc01,t7062, 0.324609833 ,
period1,sc01,t7063, 0.363753333 ,
period1,sc01,t7064, 0.411496 ,
period1,sc01,t7065, 0.431955333 ,
period1,sc01,t7066, 0.43468 ,
period1,sc01,t7067, 0.437558833 ,
period1,sc01,t7068, 0.433284167 ,
period1,sc01,t7069, 0.428426833 ,
period1,sc01,t7070, 0.405365667 ,
period1,sc01,t7071, 0.378446833 ,
period1,sc01,t7072, 0.3717895 ,
period1,sc01,t7073, 0.373444333 ,
period1,sc01,t7074, 0.403807833 ,
period1,sc01,t7075, 0.439356333 ,
period1,sc01,t7076, 0.420025667 ,
period1,sc01,t7077, 0.371034333 ,
period1,sc01,t7078, 0.349734667 ,
period1,sc01,t7079, 0.330958667 ,
period1,sc01,t7080, 0.3208795 ,
period1,sc01,t7081, 0.322581167 ,
period1,sc01,t7082, 0.320264167 ,
period1,sc01,t7083, 0.3187335 ,
period1,sc01,t7084, 0.318363 ,
period1,sc01,t7085, 0.319157333 ,
period1,sc01,t7086, 0.320826667 ,
period1,sc01,t7087, 0.3242345 ,
period1,sc01,t7088, 0.328124167 ,
period1,sc01,t7089, 0.333374333 ,
period1,sc01,t7090, 0.350285667 ,
period1,sc01,t7091, 0.358196333 ,
period1,sc01,t7092, 0.352796 ,
period1,sc01,t7093, 0.359894 ,
period1,sc01,t7094, 0.3399455 ,
period1,sc01,t7095, 0.332577333 ,
period1,sc01,t7096, 0.331404833 ,
period1,sc01,t7097, 0.341891 ,
period1,sc01,t7098, 0.386961333 ,
period1,sc01,t7099, 0.396922833 ,
period1,sc01,t7100, 0.387661667 ,
period1,sc01,t7101, 0.353305667 ,
period1,sc01,t7102, 0.3392765 ,
period1,sc01,t7103, 0.327211833 ,
period1,sc01,t7104, 0.323730167 ,
period1,sc01,t7105, 0.320725333 ,
period1,sc01,t7106, 0.316864833 ,
period1,sc01,t7107, 0.3141095 ,
period1,sc01,t7108, 0.308799 ,
period1,sc01,t7109, 0.310489 ,
period1,sc01,t7110, 0.309350333 ,
period1,sc01,t7111, 0.315354 ,
period1,sc01,t7112, 0.320424667 ,
period1,sc01,t7113, 0.3274275 ,
period1,sc01,t7114, 0.341524 ,
period1,sc01,t7115, 0.346543 ,
period1,sc01,t7116, 0.350227667 ,
period1,sc01,t7117, 0.348211833 ,
period1,sc01,t7118, 0.341849333 ,
period1,sc01,t7119, 0.342965833 ,
period1,sc01,t7120, 0.341729 ,
period1,sc01,t7121, 0.353162833 ,
period1,sc01,t7122, 0.370441333 ,
period1,sc01,t7123, 0.405317 ,
period1,sc01,t7124, 0.404078167 ,
period1,sc01,t7125, 0.375925 ,
period1,sc01,t7126, 0.356999 ,
period1,sc01,t7127, 0.336694333 ,
period1,sc01,t7128, 0.325517 ,
period1,sc01,t7129, 0.312300167 ,
period1,sc01,t7130, 0.3087635 ,
period1,sc01,t7131, 0.308355833 ,
period1,sc01,t7132, 0.306984833 ,
period1,sc01,t7133, 0.310549667 ,
period1,sc01,t7134, 0.331111667 ,
period1,sc01,t7135, 0.397443167 ,
period1,sc01,t7136, 0.441217333 ,
period1,sc01,t7137, 0.437039833 ,
period1,sc01,t7138, 0.4436235 ,
period1,sc01,t7139, 0.449591 ,
period1,sc01,t7140, 0.441365833 ,
period1,sc01,t7141, 0.439873667 ,
period1,sc01,t7142, 0.435746667 ,
period1,sc01,t7143, 0.423161667 ,
period1,sc01,t7144, 0.423195333 ,
period1,sc01,t7145, 0.419935833 ,
period1,sc01,t7146, 0.452831833 ,
period1,sc01,t7147, 0.45863 ,
period1,sc01,t7148, 0.4454385 ,
period1,sc01,t7149, 0.397571667 ,
period1,sc01,t7150, 0.363173667 ,
period1,sc01,t7151, 0.346479 ,
period1,sc01,t7152, 0.323478833 ,
period1,sc01,t7153, 0.327497833 ,
period1,sc01,t7154, 0.325026167 ,
period1,sc01,t7155, 0.325993 ,
period1,sc01,t7156, 0.326837667 ,
period1,sc01,t7157, 0.331886167 ,
period1,sc01,t7158, 0.360407833 ,
period1,sc01,t7159, 0.424208333 ,
period1,sc01,t7160, 0.645347 ,
period1,sc01,t7161, 0.6444635 ,
period1,sc01,t7162, 0.637798833 ,
period1,sc01,t7163, 0.650479333 ,
period1,sc01,t7164, 0.671165333 ,
period1,sc01,t7165, 0.6405475 ,
period1,sc01,t7166, 0.6243795 ,
period1,sc01,t7167, 0.5487985 ,
period1,sc01,t7168, 0.512439167 ,
period1,sc01,t7169, 0.532793667 ,
period1,sc01,t7170, 0.657414167 ,
period1,sc01,t7171, 0.651171833 ,
period1,sc01,t7172, 0.579832833 ,
period1,sc01,t7173, 0.4706575 ,
period1,sc01,t7174, 0.389235 ,
period1,sc01,t7175, 0.362546167 ,
period1,sc01,t7176, 0.337127 ,
period1,sc01,t7177, 0.347374333 ,
period1,sc01,t7178, 0.335847833 ,
period1,sc01,t7179, 0.336951667 ,
period1,sc01,t7180, 0.34 ,
period1,sc01,t7181, 0.340328333 ,
period1,sc01,t7182, 0.360665833 ,
period1,sc01,t7183, 0.4191495 ,
period1,sc01,t7184, 0.507946833 ,
period1,sc01,t7185, 0.527259167 ,
period1,sc01,t7186, 0.528849 ,
period1,sc01,t7187, 0.521225 ,
period1,sc01,t7188, 0.526863667 ,
period1,sc01,t7189, 0.493740667 ,
period1,sc01,t7190, 0.475714333 ,
period1,sc01,t7191, 0.454143333 ,
period1,sc01,t7192, 0.4545195 ,
period1,sc01,t7193, 0.465428667 ,
period1,sc01,t7194, 0.484869 ,
period1,sc01,t7195, 0.522147833 ,
period1,sc01,t7196, 0.495630333 ,
period1,sc01,t7197, 0.400309 ,
period1,sc01,t7198, 0.379173 ,
period1,sc01,t7199, 0.353467167 ,
period1,sc01,t7200, 0.3231525 ,
period1,sc01,t7201, 0.319665833 ,
period1,sc01,t7202, 0.314046667 ,
period1,sc01,t7203, 0.310334333 ,
period1,sc01,t7204, 0.3118885 ,
period1,sc01,t7205, 0.319141333 ,
period1,sc01,t7206, 0.335256167 ,
period1,sc01,t7207, 0.377293833 ,
period1,sc01,t7208, 0.434487833 ,
period1,sc01,t7209, 0.453778167 ,
period1,sc01,t7210, 0.450655 ,
period1,sc01,t7211, 0.446610667 ,
period1,sc01,t7212, 0.434131833 ,
period1,sc01,t7213, 0.426286 ,
period1,sc01,t7214, 0.409272 ,
period1,sc01,t7215, 0.393973667 ,
period1,sc01,t7216, 0.389586833 ,
period1,sc01,t7217, 0.396829 ,
period1,sc01,t7218, 0.417392333 ,
period1,sc01,t7219, 0.415381833 ,
period1,sc01,t7220, 0.392638333 ,
period1,sc01,t7221, 0.3669055 ,
period1,sc01,t7222, 0.350896 ,
period1,sc01,t7223, 0.326647833 ,
period1,sc01,t7224, 0.302130333 ,
period1,sc01,t7225, 0.290048333 ,
period1,sc01,t7226, 0.27217 ,
period1,sc01,t7227, 0.267482667 ,
period1,sc01,t7228, 0.269548667 ,
period1,sc01,t7229, 0.278193167 ,
period1,sc01,t7230, 0.3061365 ,
period1,sc01,t7231, 0.342847667 ,
period1,sc01,t7232, 0.362978667 ,
period1,sc01,t7233, 0.375187333 ,
period1,sc01,t7234, 0.3691365 ,
period1,sc01,t7235, 0.369551 ,
period1,sc01,t7236, 0.371252833 ,
period1,sc01,t7237, 0.363692833 ,
period1,sc01,t7238, 0.360236833 ,
period1,sc01,t7239, 0.355333333 ,
period1,sc01,t7240, 0.355650667 ,
period1,sc01,t7241, 0.363014667 ,
period1,sc01,t7242, 0.37745 ,
period1,sc01,t7243, 0.377299833 ,
period1,sc01,t7244, 0.368020833 ,
period1,sc01,t7245, 0.343161167 ,
period1,sc01,t7246, 0.335432833 ,
period1,sc01,t7247, 0.3276755 ,
period1,sc01,t7248, 0.312426833 ,
period1,sc01,t7249, 0.298320333 ,
period1,sc01,t7250, 0.277704667 ,
period1,sc01,t7251, 0.278520833 ,
period1,sc01,t7252, 0.275638 ,
period1,sc01,t7253, 0.276824833 ,
period1,sc01,t7254, 0.284507 ,
period1,sc01,t7255, 0.303494167 ,
period1,sc01,t7256, 0.320494833 ,
period1,sc01,t7257, 0.334469833 ,
period1,sc01,t7258, 0.341572833 ,
period1,sc01,t7259, 0.343495167 ,
period1,sc01,t7260, 0.342459167 ,
period1,sc01,t7261, 0.332784333 ,
period1,sc01,t7262, 0.321759333 ,
period1,sc01,t7263, 0.317577 ,
period1,sc01,t7264, 0.316915 ,
period1,sc01,t7265, 0.323523833 ,
period1,sc01,t7266, 0.348083 ,
period1,sc01,t7267, 0.356433 ,
period1,sc01,t7268, 0.351086333 ,
period1,sc01,t7269, 0.338440667 ,
period1,sc01,t7270, 0.336100333 ,
period1,sc01,t7271, 0.334777333 ,
period1,sc01,t7272, 0.325125167 ,
period1,sc01,t7273, 0.321820833 ,
period1,sc01,t7274, 0.317641167 ,
period1,sc01,t7275, 0.31181 ,
period1,sc01,t7276, 0.311785333 ,
period1,sc01,t7277, 0.310349667 ,
period1,sc01,t7278, 0.311709333 ,
period1,sc01,t7279, 0.3235755 ,
period1,sc01,t7280, 0.329931667 ,
period1,sc01,t7281, 0.33784 ,
period1,sc01,t7282, 0.346342167 ,
period1,sc01,t7283, 0.360712333 ,
period1,sc01,t7284, 0.365790833 ,
period1,sc01,t7285, 0.378633833 ,
period1,sc01,t7286, 0.367290833 ,
period1,sc01,t7287, 0.346057167 ,
period1,sc01,t7288, 0.343553167 ,
period1,sc01,t7289, 0.3453845 ,
period1,sc01,t7290, 0.373980833 ,
period1,sc01,t7291, 0.444197167 ,
period1,sc01,t7292, 0.441536667 ,
period1,sc01,t7293, 0.433072 ,
period1,sc01,t7294, 0.397584167 ,
period1,sc01,t7295, 0.385285167 ,
period1,sc01,t7296, 0.375930833 ,
period1,sc01,t7297, 0.362774333 ,
period1,sc01,t7298, 0.349390833 ,
period1,sc01,t7299, 0.345263833 ,
period1,sc01,t7300, 0.342489 ,
period1,sc01,t7301, 0.339600333 ,
period1,sc01,t7302, 0.347515333 ,
period1,sc01,t7303, 0.396486333 ,
period1,sc01,t7304, 0.4486525 ,
period1,sc01,t7305, 0.510550833 ,
period1,sc01,t7306, 0.498291 ,
period1,sc01,t7307, 0.4680655 ,
period1,sc01,t7308, 0.456567 ,
period1,sc01,t7309, 0.455043667 ,
period1,sc01,t7310, 0.445042167 ,
period1,sc01,t7311, 0.433823333 ,
period1,sc01,t7312, 0.4262475 ,
period1,sc01,t7313, 0.455617833 ,
period1,sc01,t7314, 0.493039833 ,
period1,sc01,t7315, 0.584539667 ,
period1,sc01,t7316, 0.551901 ,
period1,sc01,t7317, 0.471707167 ,
period1,sc01,t7318, 0.4355025 ,
period1,sc01,t7319, 0.397619833 ,
period1,sc01,t7320, 0.381377 ,
period1,sc01,t7321, 0.363101667 ,
period1,sc01,t7322, 0.339478333 ,
period1,sc01,t7323, 0.332239167 ,
period1,sc01,t7324, 0.328600667 ,
period1,sc01,t7325, 0.325777167 ,
period1,sc01,t7326, 0.331146833 ,
period1,sc01,t7327, 0.345386667 ,
period1,sc01,t7328, 0.396250667 ,
period1,sc01,t7329, 0.415301667 ,
period1,sc01,t7330, 0.4229845 ,
period1,sc01,t7331, 0.417533833 ,
period1,sc01,t7332, 0.3935765 ,
period1,sc01,t7333, 0.394111333 ,
period1,sc01,t7334, 0.4029215 ,
period1,sc01,t7335, 0.3957755 ,
period1,sc01,t7336, 0.386734 ,
period1,sc01,t7337, 0.391277667 ,
period1,sc01,t7338, 0.402399667 ,
period1,sc01,t7339, 0.439885 ,
period1,sc01,t7340, 0.42423 ,
period1,sc01,t7341, 0.387878167 ,
period1,sc01,t7342, 0.366431333 ,
period1,sc01,t7343, 0.360282833 ,
period1,sc01,t7344, 0.340731667 ,
period1,sc01,t7345, 0.326074667 ,
period1,sc01,t7346, 0.325694167 ,
period1,sc01,t7347, 0.321782 ,
period1,sc01,t7348, 0.320103833 ,
period1,sc01,t7349, 0.318731 ,
period1,sc01,t7350, 0.329112667 ,
period1,sc01,t7351, 0.3470215 ,
period1,sc01,t7352, 0.3854605 ,
period1,sc01,t7353, 0.420196333 ,
period1,sc01,t7354, 0.413759333 ,
period1,sc01,t7355, 0.394673833 ,
period1,sc01,t7356, 0.3848075 ,
period1,sc01,t7357, 0.381172667 ,
period1,sc01,t7358, 0.384265167 ,
period1,sc01,t7359, 0.383345667 ,
period1,sc01,t7360, 0.380835167 ,
period1,sc01,t7361, 0.387466 ,
period1,sc01,t7362, 0.413539167 ,
period1,sc01,t7363, 0.468709833 ,
period1,sc01,t7364, 0.453837667 ,
period1,sc01,t7365, 0.412102333 ,
period1,sc01,t7366, 0.394288333 ,
period1,sc01,t7367, 0.3792015 ,
period1,sc01,t7368, 0.364911333 ,
period1,sc01,t7369, 0.352063833 ,
period1,sc01,t7370, 0.355202 ,
period1,sc01,t7371, 0.352950167 ,
period1,sc01,t7372, 0.3524145 ,
period1,sc01,t7373, 0.355234667 ,
period1,sc01,t7374, 0.367191833 ,
period1,sc01,t7375, 0.396051167 ,
period1,sc01,t7376, 0.457428333 ,
period1,sc01,t7377, 0.524514667 ,
period1,sc01,t7378, 0.5538985 ,
period1,sc01,t7379, 0.495453833 ,
period1,sc01,t7380, 0.463947 ,
period1,sc01,t7381, 0.471478 ,
period1,sc01,t7382, 0.473705167 ,
period1,sc01,t7383, 0.472815167 ,
period1,sc01,t7384, 0.472076833 ,
