Period,Scenario,LoadLevel,TotalOutput,Date
period1,sc01,t6614,7.248314533,2025-10-03 14:27:00
period1,sc01,t4212,7.248273152,2025-06-25 12:27:00
period1,sc01,t5770,7.248228708,2025-08-29 10:27:00
period1,sc01,t6589,7.243582137,2025-10-02 13:27:00
period1,sc01,t4908,7.24088034,2025-07-24 12:27:00
period1,sc01,t3926,7.2365153069,2025-06-13 14:27:00
period1,sc01,t4955,7.236474759,2025-07-26 11:27:00
period1,sc01,t7261,7.226826603,2025-10-30 13:27:00
period1,sc01,t1475,7.226060803,2025-03-03 11:27:00
period1,sc01,t1906,7.225923116,2025-03-21 10:27:00
period1,sc01,t5127,7.221767289,2025-08-02 15:27:00
period1,sc01,t7285,7.211592082,2025-10-31 13:27:00
period1,sc01,t1911,7.209597035,2025-03-21 15:27:00
period1,sc01,t4166,7.202236675,2025-06-23 14:27:00
period1,sc01,t3901,7.1933763489,2025-06-12 13:27:00
period1,sc01,t2481,7.192443609,2025-04-14 09:27:00
period1,sc01,t7283,7.180939024,2025-10-31 11:27:00
period1,sc01,t0805,7.179063482,2025-02-03 13:27:00
period1,sc01,t6661,7.178568143,2025-10-05 13:27:00
period1,sc01,t3994,7.172121575,2025-06-16 10:27:00
period1,sc01,t3493,7.164110113,2025-05-26 13:27:00
period1,sc01,t2679,7.163753729,2025-04-22 15:27:00
period1,sc01,t2531,7.163014943,2025-04-16 11:27:00
period1,sc01,t2457,7.157316683,2025-04-13 09:27:00
period1,sc01,t3231,7.155146341,2025-05-15 15:27:00
period1,sc01,t4839,7.153074052,2025-07-21 15:27:00
period1,sc01,t5366,7.152351052,2025-08-12 14:27:00
period1,sc01,t5342,7.152332615,2025-08-11 14:27:00
period1,sc01,t5318,7.152314177,2025-08-10 14:27:00
period1,sc01,t5294,7.15229574,2025-08-09 14:27:00
period1,sc01,t5270,7.152277303,2025-08-08 14:27:00
period1,sc01,t5246,7.152258866,2025-08-07 14:27:00
period1,sc01,t5222,7.152240428,2025-08-06 14:27:00
period1,sc01,t5198,7.152221991,2025-08-05 14:27:00
period1,sc01,t5174,7.152203554,2025-08-04 14:27:00
period1,sc01,t5150,7.152185117,2025-08-03 14:27:00
period1,sc01,t5102,7.152148242,2025-08-01 14:27:00
period1,sc01,t5054,7.152111368,2025-07-30 14:27:00
period1,sc01,t2652,7.148919532,2025-04-21 12:27:00
period1,sc01,t3422,7.139642297,2025-05-23 14:27:00
period1,sc01,t5869,7.132885521,2025-09-02 13:27:00
period1,sc01,t4525,7.132761642,2025-07-08 13:27:00
period1,sc01,t1935,7.125131109,2025-03-22 15:27:00
period1,sc01,t6374,7.12375325,2025-09-23 14:27:00
period1,sc01,t4329,7.122014813,2025-06-30 09:27:00
period1,sc01,t0828,7.120429745,2025-02-04 12:27:00
period1,sc01,t7404,7.109106894,2025-11-05 12:27:00
period1,sc01,t1141,7.080862462,2025-02-17 13:27:00
period1,sc01,t3033,7.080217859,2025-05-07 09:27:00
period1,sc01,t5675,7.072604941,2025-08-25 11:27:00
period1,sc01,t5529,7.064981831,2025-08-19 09:27:00
period1,sc01,t4068,7.062461539,2025-06-19 12:27:00
period1,sc01,t3207,7.056994037,2025-05-14 15:27:00
period1,sc01,t0804,7.056768284,2025-02-03 12:27:00
period1,sc01,t3831,7.056554998,2025-06-09 15:27:00
period1,sc01,t2961,7.042821275,2025-05-04 09:27:00
period1,sc01,t7259,7.033880182,2025-10-30 11:27:00
period1,sc01,t3201,7.024954811,2025-05-14 09:27:00
period1,sc01,t6662,7.021018308,2025-10-05 14:27:00
period1,sc01,t5481,7.0149132,2025-08-17 09:27:00
period1,sc01,t7307,7.007538948,2025-11-01 11:27:00
period1,sc01,t4042,7.00651055,2025-06-18 10:27:00
period1,sc01,t1839,7.001966176,2025-03-18 15:27:00
period1,sc01,t4815,6.990994714,2025-07-20 15:27:00
period1,sc01,t2079,6.987339178,2025-03-28 15:27:00
period1,sc01,t4356,6.969890115,2025-07-01 12:27:00
period1,sc01,t3969,6.965819247,2025-06-15 09:27:00
period1,sc01,t5868,6.959478708,2025-09-02 12:27:00
period1,sc01,t6013,6.942216987,2025-09-08 13:27:00
period1,sc01,t2028,6.937754334,2025-03-26 12:27:00
period1,sc01,t6226,6.93364984,2025-09-17 10:27:00
period1,sc01,t4477,6.929792302,2025-07-06 13:27:00
period1,sc01,t4905,6.927703074,2025-07-24 09:27:00
period1,sc01,t2773,6.918306702,2025-04-26 13:27:00
period1,sc01,t2433,6.913399681,2025-04-12 09:27:00
period1,sc01,t2725,6.9099817,2025-04-24 13:27:00
period1,sc01,t3902,6.90758279295,2025-06-12 14:27:00
period1,sc01,t5679,6.901034662,2025-08-25 15:27:00
period1,sc01,t4187,6.893526804,2025-06-24 11:27:00
period1,sc01,t6230,6.892948776,2025-09-17 14:27:00
period1,sc01,t4257,6.889350695,2025-06-27 09:27:00
period1,sc01,t5985,6.888726888,2025-09-07 09:27:00
period1,sc01,t4863,6.884938352,2025-07-22 15:27:00
period1,sc01,t2967,6.883182295,2025-05-04 15:27:00
period1,sc01,t4911,6.881206669,2025-07-24 15:27:00
period1,sc01,t3538,6.879844297,2025-05-28 10:27:00
period1,sc01,t3754,6.87580774,2025-06-06 10:27:00
period1,sc01,t3542,6.873282976,2025-05-28 14:27:00
period1,sc01,t5845,6.867548335,2025-09-01 13:27:00
period1,sc01,t4575,6.855581018,2025-07-10 15:27:00
period1,sc01,t3975,6.853653942,2025-06-15 15:27:00
period1,sc01,t3877,6.850834618,2025-06-11 13:27:00
period1,sc01,t5029,6.849381879,2025-07-29 13:27:00
period1,sc01,t4044,6.848449141,2025-06-18 12:27:00
period1,sc01,t6470,6.843397166,2025-09-27 14:27:00
period1,sc01,t2099,6.842908325,2025-03-29 11:27:00
period1,sc01,t5746,6.842588752,2025-08-28 10:27:00
period1,sc01,t7309,6.837918356,2025-11-01 13:27:00
period1,sc01,t6754,6.834730161,2025-10-09 10:27:00
period1,sc01,t5991,6.832446441,2025-09-07 15:27:00
period1,sc01,t4332,6.832190047,2025-06-30 12:27:00
period1,sc01,t4883,6.826560671,2025-07-23 11:27:00
period1,sc01,t4840,6.811651287,2025-07-21 16:27:00
period1,sc01,t6539,6.811046328,2025-09-30 11:27:00
period1,sc01,t1142,6.808131539,2025-02-17 14:27:00
period1,sc01,t2217,6.791028341,2025-04-03 09:27:00
period1,sc01,t5627,6.777431674,2025-08-23 11:27:00
period1,sc01,t5530,6.776065847,2025-08-19 10:27:00
period1,sc01,t7403,6.764535362,2025-11-05 11:27:00
period1,sc01,t4977,6.75199242,2025-07-27 09:27:00
period1,sc01,t4836,6.747670702,2025-07-21 12:27:00
period1,sc01,t6014,6.742286618,2025-09-08 14:27:00
period1,sc01,t3927,6.7421205962,2025-06-13 15:27:00
period1,sc01,t4335,6.738736357,2025-06-30 15:27:00
period1,sc01,t4572,6.737579539,2025-07-10 12:27:00
period1,sc01,t6926,6.732914609,2025-10-16 14:27:00
period1,sc01,t4959,6.7221529,2025-07-26 15:27:00
period1,sc01,t4981,6.719367475,2025-07-27 13:27:00
period1,sc01,t2988,6.71913791,2025-05-05 12:27:00
period1,sc01,t3920,6.7166829928,2025-06-13 08:27:00
period1,sc01,t4813,6.712380282,2025-07-20 13:27:00
period1,sc01,t2843,6.711082088,2025-04-29 11:27:00
period1,sc01,t5435,6.709432793,2025-08-15 11:27:00
period1,sc01,t5701,6.706139092,2025-08-26 13:27:00
period1,sc01,t1789,6.700924368,2025-03-16 13:27:00
period1,sc01,t3856,6.696400918,2025-06-10 16:27:00
period1,sc01,t6469,6.69527772,2025-09-27 13:27:00
period1,sc01,t4596,6.678486981,2025-07-11 12:27:00
period1,sc01,t4210,6.675053166,2025-06-25 10:27:00
period1,sc01,t1428,6.666289663,2025-03-01 12:27:00
period1,sc01,t1404,6.666218381,2025-02-28 12:27:00
period1,sc01,t6950,6.664339086,2025-10-17 14:27:00
period1,sc01,t3825,6.660944783,2025-06-09 09:27:00
period1,sc01,t3328,6.647937104,2025-05-19 16:27:00
period1,sc01,t4092,6.642434552,2025-06-20 12:27:00
period1,sc01,t3924,6.6355768402,2025-06-13 12:27:00
period1,sc01,t6015,6.632039106,2025-09-08 15:27:00
period1,sc01,t1383,6.621695199,2025-02-27 15:27:00
period1,sc01,t2366,6.621572309,2025-04-09 14:27:00
period1,sc01,t4552,6.608600746,2025-07-09 16:27:00
period1,sc01,t5463,6.605699903,2025-08-16 15:27:00
period1,sc01,t0732,6.599455855,2025-01-31 12:27:00
period1,sc01,t6179,6.588295666,2025-09-15 11:27:00
period1,sc01,t6009,6.584063678,2025-09-08 09:27:00
period1,sc01,t2894,6.580988034,2025-05-01 14:27:00
period1,sc01,t2290,6.580747723,2025-04-06 10:27:00
period1,sc01,t3878,6.578650279,2025-06-11 14:27:00
period1,sc01,t5007,6.573749952,2025-07-28 15:27:00
period1,sc01,t6153,6.573098361,2025-09-14 09:27:00
period1,sc01,t2435,6.57094817,2025-04-12 11:27:00
period1,sc01,t6467,6.570629491,2025-09-27 11:27:00
period1,sc01,t4785,6.568661577,2025-07-19 09:27:00
period1,sc01,t1930,6.565924247,2025-03-22 10:27:00
period1,sc01,t6135,6.560293071,2025-09-13 15:27:00
period1,sc01,t4185,6.554202158,2025-06-24 09:27:00
period1,sc01,t4594,6.547796873,2025-07-11 10:27:00
period1,sc01,t5078,6.547119051,2025-07-31 14:27:00
period1,sc01,t2750,6.545726375,2025-04-25 14:27:00
period1,sc01,t1982,6.536059278,2025-03-24 14:27:00
period1,sc01,t6540,6.531098183,2025-09-30 12:27:00
period1,sc01,t5745,6.530565147,2025-08-28 09:27:00
period1,sc01,t3711,6.529938287,2025-06-04 15:27:00
period1,sc01,t4645,6.523471481,2025-07-13 13:27:00
period1,sc01,t4741,6.51994251,2025-07-17 13:27:00
period1,sc01,t3445,6.513647853,2025-05-24 13:27:00
period1,sc01,t5531,6.505490391,2025-08-19 11:27:00
period1,sc01,t6638,6.48063647,2025-10-04 14:27:00
period1,sc01,t1978,6.474872382,2025-03-24 10:27:00
period1,sc01,t4475,6.463709237,2025-07-06 11:27:00
period1,sc01,t5677,6.457787763,2025-08-25 13:27:00
period1,sc01,t2869,6.449264835,2025-04-30 13:27:00
period1,sc01,t3135,6.448491891,2025-05-11 15:27:00
period1,sc01,t3903,6.4356605691,2025-06-12 15:27:00
period1,sc01,t5676,6.422651823,2025-08-25 12:27:00
period1,sc01,t3896,6.4113792204,2025-06-12 08:27:00
period1,sc01,t0806,6.396023897,2025-02-03 14:27:00
period1,sc01,t1887,6.394114182,2025-03-20 15:27:00
period1,sc01,t1959,6.389009753,2025-03-23 15:27:00
period1,sc01,t4141,6.3802291,2025-06-22 13:27:00
period1,sc01,t3470,6.378929956,2025-05-25 14:27:00
period1,sc01,t6947,6.374976812,2025-10-17 11:27:00
period1,sc01,t6613,6.374334435,2025-10-03 13:27:00
period1,sc01,t4142,6.369386131,2025-06-22 14:27:00
period1,sc01,t2150,6.358145724,2025-03-31 14:27:00
period1,sc01,t3709,6.354531583,2025-06-04 13:27:00
period1,sc01,t4354,6.341740982,2025-07-01 10:27:00
period1,sc01,t3784,6.337580301,2025-06-07 16:27:00
period1,sc01,t3112,6.337526179,2025-05-10 16:27:00
period1,sc01,t3900,6.3339597111,2025-06-12 12:27:00
period1,sc01,t4646,6.32065895,2025-07-13 14:27:00
period1,sc01,t5893,6.320092343,2025-09-03 13:27:00
period1,sc01,t1335,6.312708134,2025-02-25 15:27:00
period1,sc01,t2915,6.308797623,2025-05-02 11:27:00
period1,sc01,t4719,6.302693875,2025-07-16 15:27:00
period1,sc01,t1378,6.298627475,2025-02-27 10:27:00
period1,sc01,t2101,6.284457258,2025-03-29 13:27:00
period1,sc01,t6395,6.282659854,2025-09-24 11:27:00
period1,sc01,t2822,6.269427596,2025-04-28 14:27:00
period1,sc01,t1474,6.265916485,2025-03-03 10:27:00
period1,sc01,t4576,6.254913335,2025-07-10 16:27:00
period1,sc01,t6273,6.242436748,2025-09-19 09:27:00
period1,sc01,t1407,6.234182868,2025-02-28 15:27:00
period1,sc01,t1431,6.234095731,2025-03-01 15:27:00
period1,sc01,t3760,6.225096533,2025-06-06 16:27:00
period1,sc01,t6180,6.217708888,2025-09-15 12:27:00
period1,sc01,t2074,6.213341787,2025-03-28 10:27:00
period1,sc01,t3040,6.208186426,2025-05-07 16:27:00
period1,sc01,t4528,6.197235774,2025-07-08 16:27:00
period1,sc01,t3974,6.197220747,2025-06-15 14:27:00
period1,sc01,t3992,6.18912122,2025-06-16 08:27:00
period1,sc01,t4809,6.187018545,2025-07-20 09:27:00
period1,sc01,t3712,6.179015715,2025-06-04 16:27:00
period1,sc01,t3710,6.160181644,2025-06-04 14:27:00
period1,sc01,t3158,6.159373102,2025-05-12 14:27:00
period1,sc01,t7286,6.153671377,2025-10-31 14:27:00
period1,sc01,t2793,6.1510479,2025-04-27 09:27:00
period1,sc01,t5006,6.150823526,2025-07-28 14:27:00
period1,sc01,t3972,6.146599588,2025-06-15 12:27:00
period1,sc01,t4936,6.144759462,2025-07-25 16:27:00
period1,sc01,t2944,6.141822772,2025-05-03 16:27:00
period1,sc01,t3537,6.137212806,2025-05-28 09:27:00
period1,sc01,t1359,6.136682423,2025-02-26 15:27:00
period1,sc01,t5122,6.134894801,2025-08-02 10:27:00
period1,sc01,t6159,6.13478289,2025-09-14 15:27:00
period1,sc01,t3879,6.129200542,2025-06-11 15:27:00
period1,sc01,t6490,6.12648301,2025-09-28 10:27:00
period1,sc01,t3944,6.122413952,2025-06-14 08:27:00
period1,sc01,t3543,6.120662715,2025-05-28 15:27:00
period1,sc01,t3375,6.117579511,2025-05-21 15:27:00
period1,sc01,t1020,6.112655819,2025-02-12 12:27:00
period1,sc01,t6279,6.111089364,2025-09-19 15:27:00
period1,sc01,t2794,6.10862114,2025-04-27 10:27:00
period1,sc01,t3872,6.106075448,2025-06-11 08:27:00
period1,sc01,t5870,6.100053484,2025-09-02 14:27:00
period1,sc01,t5056,6.095935755,2025-07-30 16:27:00
period1,sc01,t5104,6.095778863,2025-08-01 16:27:00
period1,sc01,t5152,6.09562197,2025-08-03 16:27:00
period1,sc01,t5176,6.095543524,2025-08-04 16:27:00
period1,sc01,t5200,6.095465078,2025-08-05 16:27:00
period1,sc01,t5224,6.095386631,2025-08-06 16:27:00
period1,sc01,t5248,6.095308185,2025-08-07 16:27:00
period1,sc01,t5272,6.095229739,2025-08-08 16:27:00
period1,sc01,t5296,6.095151293,2025-08-09 16:27:00
period1,sc01,t5320,6.095072846,2025-08-10 16:27:00
period1,sc01,t5344,6.0949944,2025-08-11 16:27:00
period1,sc01,t5368,6.094915954,2025-08-12 16:27:00
period1,sc01,t0661,6.094436434,2025-01-28 13:27:00
period1,sc01,t2025,6.093462168,2025-03-26 09:27:00
period1,sc01,t0827,6.092500492,2025-02-04 11:27:00
period1,sc01,t6348,6.084971138,2025-09-22 12:27:00
period1,sc01,t4958,6.078240868,2025-07-26 14:27:00
period1,sc01,t7310,6.077428867,2025-11-01 14:27:00
period1,sc01,t5506,6.07401412,2025-08-18 10:27:00
period1,sc01,t3800,6.065495993,2025-06-08 08:27:00
period1,sc01,t5703,6.054907802,2025-08-26 15:27:00
period1,sc01,t4671,6.05408715,2025-07-14 15:27:00
period1,sc01,t4454,6.048717109,2025-07-05 14:27:00
period1,sc01,t2100,6.042727097,2025-03-29 12:27:00
period1,sc01,t6444,6.04169041,2025-09-26 12:27:00
period1,sc01,t4452,6.035930912,2025-07-05 12:27:00
period1,sc01,t3876,6.032342582,2025-06-11 12:27:00
period1,sc01,t6203,6.024644754,2025-09-16 11:27:00
period1,sc01,t2795,6.022737994,2025-04-27 11:27:00
period1,sc01,t3952,6.020645654,2025-06-14 16:27:00
period1,sc01,t4357,6.01561353,2025-07-01 13:27:00
period1,sc01,t3016,6.015206541,2025-05-06 16:27:00
period1,sc01,t3968,6.012027941,2025-06-15 08:27:00
period1,sc01,t4066,6.007434181,2025-06-19 10:27:00
period1,sc01,t2821,6.004320831,2025-04-28 13:27:00
period1,sc01,t1886,6.000763768,2025-03-20 14:27:00
period1,sc01,t3184,5.993292276,2025-05-13 16:27:00
period1,sc01,t4455,5.992188406,2025-07-05 15:27:00
period1,sc01,t3421,5.984139155,2025-05-23 13:27:00
period1,sc01,t1430,5.975584715,2025-03-01 14:27:00
period1,sc01,t1406,5.975575908,2025-02-28 14:27:00
period1,sc01,t6441,5.975400485,2025-09-26 09:27:00
period1,sc01,t2913,5.971398375,2025-05-02 09:27:00
period1,sc01,t4165,5.961134823,2025-06-23 13:27:00
period1,sc01,t4718,5.959845543,2025-07-16 14:27:00
period1,sc01,t3736,5.9506241,2025-06-05 16:27:00
period1,sc01,t4500,5.949656048,2025-07-07 12:27:00
period1,sc01,t3156,5.94934355,2025-05-12 12:27:00
period1,sc01,t4912,5.949313604,2025-07-24 16:27:00
period1,sc01,t6375,5.945342658,2025-09-23 15:27:00
period1,sc01,t3136,5.941011071,2025-05-11 16:27:00
period1,sc01,t7262,5.932918893,2025-10-30 14:27:00
period1,sc01,t2005,5.932033177,2025-03-25 13:27:00
period1,sc01,t6350,5.92394256,2025-09-22 14:27:00
period1,sc01,t2294,5.923628511,2025-04-06 14:27:00
period1,sc01,t2892,5.920687755,2025-05-01 12:27:00
period1,sc01,t4235,5.91682295,2025-06-26 11:27:00
period1,sc01,t6735,5.913999692,2025-10-08 15:27:00
period1,sc01,t5721,5.907723815,2025-08-27 09:27:00
period1,sc01,t2488,5.899385259,2025-04-14 16:27:00
period1,sc01,t4211,5.898562146,2025-06-25 11:27:00
period1,sc01,t4184,5.883765954,2025-06-24 08:27:00
period1,sc01,t3776,5.881740238,2025-06-07 08:27:00
period1,sc01,t1140,5.878321484,2025-02-17 12:27:00
period1,sc01,t3064,5.863645065,2025-05-08 16:27:00
period1,sc01,t2121,5.861615385,2025-03-30 09:27:00
period1,sc01,t4523,5.861231844,2025-07-08 11:27:00
period1,sc01,t7282,5.858175048,2025-10-31 10:27:00
period1,sc01,t6615,5.855694043,2025-10-03 15:27:00
period1,sc01,t4138,5.850516257,2025-06-22 10:27:00
period1,sc01,t3088,5.839636433,2025-05-09 16:27:00
period1,sc01,t3664,5.834617257,2025-06-02 16:27:00
period1,sc01,t5388,5.829554429,2025-08-13 12:27:00
period1,sc01,t7236,5.829307313,2025-10-29 12:27:00
period1,sc01,t2464,5.829057167,2025-04-13 16:27:00
period1,sc01,t5751,5.829048986,2025-08-28 15:27:00
period1,sc01,t6663,5.827629335,2025-10-05 15:27:00
period1,sc01,t6711,5.819778181,2025-10-07 15:27:00
period1,sc01,t4355,5.816529663,2025-07-01 11:27:00
period1,sc01,t7306,5.814620535,2025-11-01 10:27:00
period1,sc01,t3320,5.804756329,2025-05-19 08:27:00
period1,sc01,t4953,5.789997466,2025-07-26 09:27:00
period1,sc01,t4308,5.78639044,2025-06-29 12:27:00
period1,sc01,t5365,5.784483719,2025-08-12 13:27:00
period1,sc01,t5341,5.78443792,2025-08-11 13:27:00
period1,sc01,t5317,5.78439212,2025-08-10 13:27:00
period1,sc01,t5293,5.784346321,2025-08-09 13:27:00
period1,sc01,t5269,5.784300521,2025-08-08 13:27:00
period1,sc01,t5245,5.784254722,2025-08-07 13:27:00
period1,sc01,t5221,5.784208923,2025-08-06 13:27:00
period1,sc01,t5197,5.784163123,2025-08-05 13:27:00
period1,sc01,t5173,5.784117324,2025-08-04 13:27:00
period1,sc01,t5149,5.784071524,2025-08-03 13:27:00
period1,sc01,t5101,5.783979925,2025-08-01 13:27:00
period1,sc01,t5053,5.783888326,2025-07-30 13:27:00
period1,sc01,t5488,5.782558038,2025-08-17 16:27:00
period1,sc01,t5769,5.778914201,2025-08-29 09:27:00
period1,sc01,t4788,5.774949401,2025-07-19 12:27:00
period1,sc01,t6349,5.768692426,2025-09-22 13:27:00
period1,sc01,t2774,5.763985724,2025-04-26 14:27:00
period1,sc01,t3995,5.760464401,2025-06-16 11:27:00
period1,sc01,t5942,5.759079828,2025-09-05 14:27:00
period1,sc01,t6177,5.757971745,2025-09-15 09:27:00
period1,sc01,t2317,5.747773134,2025-04-07 13:27:00
period1,sc01,t5460,5.747517239,2025-08-16 12:27:00
period1,sc01,t4474,5.747048955,2025-07-06 10:27:00
period1,sc01,t2390,5.746909398,2025-04-10 14:27:00
period1,sc01,t6298,5.746729445,2025-09-20 10:27:00
period1,sc01,t4476,5.739481718,2025-07-06 12:27:00
period1,sc01,t5026,5.729118577,2025-07-29 10:27:00
period1,sc01,t5028,5.718876412,2025-07-29 12:27:00
period1,sc01,t3008,5.71285048,2025-05-06 08:27:00
period1,sc01,t4522,5.711651488,2025-07-08 10:27:00
period1,sc01,t6133,5.709437774,2025-09-13 13:27:00
period1,sc01,t1477,5.707359095,2025-03-03 13:27:00
period1,sc01,t5846,5.703006942,2025-09-01 14:27:00
period1,sc01,t6590,5.701626851,2025-10-02 14:27:00
period1,sc01,t3640,5.697053692,2025-06-01 16:27:00
period1,sc01,t6541,5.69248474,2025-09-30 13:27:00
period1,sc01,t5409,5.688190066,2025-08-14 09:27:00
period1,sc01,t4692,5.687570575,2025-07-15 12:27:00
period1,sc01,t7235,5.677230925,2025-10-29 11:27:00
period1,sc01,t5464,5.671817203,2025-08-16 16:27:00
period1,sc01,t2650,5.65881449,2025-04-21 10:27:00
period1,sc01,t4499,5.656467327,2025-07-07 11:27:00
period1,sc01,t6681,5.654009456,2025-10-06 09:27:00
period1,sc01,t2293,5.651827445,2025-04-06 13:27:00
period1,sc01,t0662,5.649230493,2025-01-28 14:27:00
period1,sc01,t3080,5.648236752,2025-05-09 08:27:00
period1,sc01,t4811,5.645747385,2025-07-20 11:27:00
period1,sc01,t6585,5.645658002,2025-10-02 09:27:00
period1,sc01,t6657,5.64295532,2025-10-05 09:27:00
period1,sc01,t3728,5.641988692,2025-06-05 08:27:00
period1,sc01,t6466,5.638122997,2025-09-27 10:27:00
period1,sc01,t6105,5.634632461,2025-09-12 09:27:00
period1,sc01,t2842,5.630603552,2025-04-29 10:27:00
period1,sc01,t3808,5.62524406,2025-06-08 16:27:00
period1,sc01,t5943,5.62206937,2025-09-05 15:27:00
period1,sc01,t1143,5.616004361,2025-02-17 15:27:00
period1,sc01,t2985,5.614730749,2025-05-05 09:27:00
period1,sc01,t5702,5.612375204,2025-08-26 14:27:00
period1,sc01,t5649,5.602984063,2025-08-24 09:27:00
period1,sc01,t6686,5.602705733,2025-10-06 14:27:00
period1,sc01,t4570,5.600694941,2025-07-10 10:27:00
period1,sc01,t7258,5.598562672,2025-10-30 10:27:00
period1,sc01,t3632,5.589133306,2025-06-01 08:27:00
period1,sc01,t5895,5.575895289,2025-09-03 15:27:00
period1,sc01,t3176,5.568089206,2025-05-13 08:27:00
period1,sc01,t3208,5.555333439,2025-05-14 16:27:00
period1,sc01,t2744,5.553612308,2025-04-25 08:27:00
period1,sc01,t3536,5.551644889,2025-05-28 08:27:00
period1,sc01,t5699,5.54949066,2025-08-26 11:27:00
period1,sc01,t4547,5.548491835,2025-07-09 11:27:00
period1,sc01,t3232,5.547688451,2025-05-15 16:27:00
period1,sc01,t3853,5.541656882,2025-06-10 13:27:00
period1,sc01,t3971,5.541623384,2025-06-15 11:27:00
period1,sc01,t6610,5.539576338,2025-10-03 10:27:00
period1,sc01,t4882,5.532853618,2025-07-23 10:27:00
period1,sc01,t2846,5.523849947,2025-04-29 14:27:00
period1,sc01,t3949,5.521390673,2025-06-14 13:27:00
period1,sc01,t3656,5.516065296,2025-06-02 08:27:00
period1,sc01,t5776,5.510502046,2025-08-29 16:27:00
period1,sc01,t4188,5.509241704,2025-06-24 12:27:00
period1,sc01,t6225,5.50480013,2025-09-17 09:27:00
period1,sc01,t4480,5.501122242,2025-07-06 16:27:00
period1,sc01,t3824,5.498540752,2025-06-09 08:27:00
period1,sc01,t3923,5.4974784975,2025-06-13 11:27:00
period1,sc01,t3104,5.493345429,2025-05-10 08:27:00
period1,sc01,t6685,5.486634526,2025-10-06 13:27:00
period1,sc01,t3128,5.482700401,2025-05-11 08:27:00
period1,sc01,t2772,5.480362583,2025-04-26 12:27:00
period1,sc01,t6107,5.480332152,2025-09-12 11:27:00
period1,sc01,t6231,5.479314298,2025-09-17 15:27:00
period1,sc01,t1977,5.477516513,2025-03-24 09:27:00
period1,sc01,t4791,5.474789918,2025-07-19 15:27:00
period1,sc01,t4910,5.473925008,2025-07-24 14:27:00
period1,sc01,t4429,5.468757948,2025-07-04 13:27:00
period1,sc01,t3224,5.462577824,2025-05-15 08:27:00
period1,sc01,t2704,5.462516131,2025-04-23 16:27:00
period1,sc01,t4792,5.462341756,2025-07-19 16:27:00
period1,sc01,t3420,5.456144432,2025-05-23 12:27:00
period1,sc01,t5961,5.44817971,2025-09-06 09:27:00
period1,sc01,t4336,5.431987065,2025-06-30 16:27:00
period1,sc01,t6707,5.430851106,2025-10-07 11:27:00
period1,sc01,t2720,5.426936211,2025-04-24 08:27:00
period1,sc01,t5651,5.421553731,2025-08-24 11:27:00
period1,sc01,t3752,5.421029587,2025-06-06 08:27:00
period1,sc01,t2653,5.414690398,2025-04-21 13:27:00
period1,sc01,t1814,5.414528133,2025-03-17 14:27:00
