Period,Scenario,LoadLevel,Demand,Type,KWh,Date
period1,sc01,t0485,EleD_01,ShiftedDemand,11.547,2025-01-21 05:27:00
period1,sc01,t0486,EleD_01,ShiftedDemand,6.153,2025-01-21 06:27:00
period1,sc01,t0487,EleD_01,ShiftedDemand,10.764,2025-01-21 07:27:00
period1,sc01,t0488,EleD_01,ShiftedDemand,6.596,2025-01-21 08:27:00
period1,sc01,t0489,EleD_01,ShiftedDemand,6.026999999999999,2025-01-21 09:27:00
period1,sc01,t0490,EleD_01,ShiftedDemand,16.302999999999997,2025-01-21 10:27:00
period1,sc01,t0491,EleD_01,ShiftedDemand,11.016000000000002,2025-01-21 11:27:00
period1,sc01,t0492,EleD_01,ShiftedDemand,16.224,2025-01-21 12:27:00
period1,sc01,t0493,EleD_01,ShiftedDemand,10.495999999999999,2025-01-21 13:27:00
period1,sc01,t0494,EleD_01,ShiftedDemand,11.154,2025-01-21 14:27:00
period1,sc01,t0495,EleD_01,ShiftedDemand,5.993,2025-01-21 15:27:00
period1,sc01,t0496,EleD_01,ShiftedDemand,4.456999999999999,2025-01-21 16:27:00
period1,sc01,t0497,EleD_01,ShiftedDemand,10.374,2025-01-21 17:27:00
period1,sc01,t0498,EleD_01,ShiftedDemand,5.616,2025-01-21 18:27:00
period1,sc01,t0499,EleD_01,ShiftedDemand,8.436999999999998,2025-01-21 19:27:00
period1,sc01,t0500,EleD_01,ShiftedDemand,12.363,2025-01-21 20:27:00
period1,sc01,t0501,EleD_01,ShiftedDemand,10.087,2025-01-21 21:27:00
period1,sc01,t0502,EleD_01,ShiftedDemand,10.673000000000002,2025-01-21 22:27:00
period1,sc01,t0503,EleD_01,ShiftedDemand,4.023,2025-01-21 23:27:00
period1,sc01,t0504,EleD_01,ShiftedDemand,5.447000000000001,2025-01-22 00:27:00
period1,sc01,t0505,EleD_01,ShiftedDemand,2.793,2025-01-22 01:27:00
period1,sc01,t0506,EleD_01,ShiftedDemand,5.406999999999999,2025-01-22 02:27:00
period1,sc01,t0507,EleD_01,ShiftedDemand,5.304,2025-01-22 03:27:00
period1,sc01,t0508,EleD_01,ShiftedDemand,3.1959999999999997,2025-01-22 04:27:00
period1,sc01,t0509,EleD_01,ShiftedDemand,5.135,2025-01-22 05:27:00
period1,sc01,t0510,EleD_01,ShiftedDemand,2.5549999999999997,2025-01-22 06:27:00
period1,sc01,t0511,EleD_01,ShiftedDemand,5.304,2025-01-22 07:27:00
period1,sc01,t0512,EleD_01,ShiftedDemand,4.276,2025-01-22 08:27:00
period1,sc01,t0513,EleD_01,ShiftedDemand,3.497,2025-01-22 09:27:00
period1,sc01,t0514,EleD_01,ShiftedDemand,4.823,2025-01-22 10:27:00
period1,sc01,t0515,EleD_01,ShiftedDemand,2.464,2025-01-22 11:27:00
period1,sc01,t0516,EleD_01,ShiftedDemand,5.565999999999999,2025-01-22 12:27:00
period1,sc01,t0517,EleD_01,ShiftedDemand,5.837,2025-01-22 13:27:00
period1,sc01,t0518,EleD_01,ShiftedDemand,9.243,2025-01-22 14:27:00
period1,sc01,t0519,EleD_01,ShiftedDemand,8.652,2025-01-22 15:27:00
period1,sc01,t0520,EleD_01,ShiftedDemand,3.458,2025-01-22 16:27:00
period1,sc01,t0521,EleD_01,ShiftedDemand,5.007,2025-01-22 17:27:00
period1,sc01,t0522,EleD_01,ShiftedDemand,2.163,2025-01-22 18:27:00
period1,sc01,t0523,EleD_01,ShiftedDemand,3.0300000000000002,2025-01-22 19:27:00
period1,sc01,t0524,EleD_01,ShiftedDemand,4.16,2025-01-22 20:27:00
period1,sc01,t0525,EleD_01,ShiftedDemand,2.87,2025-01-22 21:27:00
period1,sc01,t0526,EleD_01,ShiftedDemand,5.54,2025-01-22 22:27:00
period1,sc01,t0527,EleD_01,ShiftedDemand,2.779,2025-01-22 23:27:00
period1,sc01,t0528,EleD_01,ShiftedDemand,5.361000000000001,2025-01-23 00:27:00
period1,sc01,t0529,EleD_01,ShiftedDemand,2.7720000000000002,2025-01-23 01:27:00
period1,sc01,t0530,EleD_01,ShiftedDemand,5.688000000000001,2025-01-23 02:27:00
period1,sc01,t0531,EleD_01,ShiftedDemand,7.460999999999999,2025-01-23 03:27:00
period1,sc01,t0532,EleD_01,ShiftedDemand,3.059,2025-01-23 04:27:00
period1,sc01,t0533,EleD_01,ShiftedDemand,2.8740000000000006,2025-01-23 05:27:00
period1,sc01,t0534,EleD_01,ShiftedDemand,5.225999999999999,2025-01-23 06:27:00
period1,sc01,t0535,EleD_01,ShiftedDemand,4.732,2025-01-23 07:27:00
period1,sc01,t0536,EleD_01,ShiftedDemand,3.098,2025-01-23 08:27:00
period1,sc01,t0537,EleD_01,ShiftedDemand,6.669,2025-01-23 09:27:00
period1,sc01,t0538,EleD_01,ShiftedDemand,10.690999999999999,2025-01-23 10:27:00
period1,sc01,t0539,EleD_01,ShiftedDemand,6.916,2025-01-23 11:27:00
period1,sc01,t0540,EleD_01,ShiftedDemand,3.943999999999999,2025-01-23 12:27:00
period1,sc01,t0541,EleD_01,ShiftedDemand,4.494,2025-01-23 13:27:00
period1,sc01,t0542,EleD_01,ShiftedDemand,9.136,2025-01-23 14:27:00
period1,sc01,t0543,EleD_01,ShiftedDemand,7.319,2025-01-23 15:27:00
period1,sc01,t0544,EleD_01,ShiftedDemand,4.461000000000001,2025-01-23 16:27:00
period1,sc01,t0545,EleD_01,ShiftedDemand,7.527,2025-01-23 17:27:00
period1,sc01,t0546,EleD_01,ShiftedDemand,4.352999999999999,2025-01-23 18:27:00
period1,sc01,t0547,EleD_01,ShiftedDemand,2.702,2025-01-23 19:27:00
period1,sc01,t0548,EleD_01,ShiftedDemand,5.827999999999999,2025-01-23 20:27:00
period1,sc01,t0549,EleD_01,ShiftedDemand,2.436,2025-01-23 21:27:00
period1,sc01,t0550,EleD_01,ShiftedDemand,5.254,2025-01-23 22:27:00
period1,sc01,t0551,EleD_01,ShiftedDemand,3.8870000000000005,2025-01-23 23:27:00
period1,sc01,t0552,EleD_01,ShiftedDemand,3.0329999999999995,2025-01-24 00:27:00
period1,sc01,t0553,EleD_01,ShiftedDemand,2.1,2025-01-24 01:27:00
period1,sc01,t0554,EleD_01,ShiftedDemand,4.790000000000001,2025-01-24 02:27:00
period1,sc01,t0555,EleD_01,ShiftedDemand,2.037,2025-01-24 03:27:00
period1,sc01,t0556,EleD_01,ShiftedDemand,4.493,2025-01-24 04:27:00
period1,sc01,t0557,EleD_01,ShiftedDemand,3.9389999999999996,2025-01-24 05:27:00
period1,sc01,t0558,EleD_01,ShiftedDemand,3.281000000000001,2025-01-24 06:27:00
period1,sc01,t0559,EleD_01,ShiftedDemand,3.5229999999999997,2025-01-24 07:27:00
period1,sc01,t0560,EleD_01,ShiftedDemand,2.367000000000001,2025-01-24 08:27:00
period1,sc01,t0561,EleD_01,ShiftedDemand,2.8179999999999996,2025-01-24 09:27:00
period1,sc01,t0562,EleD_01,ShiftedDemand,3.952,2025-01-24 10:27:00
period1,sc01,t0563,EleD_01,ShiftedDemand,4.225,2025-01-24 11:27:00
period1,sc01,t0564,EleD_01,ShiftedDemand,2.835000000000001,2025-01-24 12:27:00
period1,sc01,t0565,EleD_01,ShiftedDemand,2.293,2025-01-24 13:27:00
period1,sc01,t0566,EleD_01,ShiftedDemand,3.497,2025-01-24 14:27:00
period1,sc01,t0567,EleD_01,ShiftedDemand,3.7439999999999998,2025-01-24 15:27:00
period1,sc01,t0568,EleD_01,ShiftedDemand,2.846,2025-01-24 16:27:00
period1,sc01,t0569,EleD_01,ShiftedDemand,4.069,2025-01-24 17:27:00
period1,sc01,t0570,EleD_01,ShiftedDemand,4.921,2025-01-24 18:27:00
period1,sc01,t0571,EleD_01,ShiftedDemand,3.306,2025-01-24 19:27:00
period1,sc01,t0572,EleD_01,ShiftedDemand,5.824000000000001,2025-01-24 20:27:00
period1,sc01,t0573,EleD_01,ShiftedDemand,6.3370000000000015,2025-01-24 21:27:00
period1,sc01,t0574,EleD_01,ShiftedDemand,5.212999999999999,2025-01-24 22:27:00
period1,sc01,t0575,EleD_01,ShiftedDemand,3.1110000000000007,2025-01-24 23:27:00
period1,sc01,t0576,EleD_01,ShiftedDemand,4.718999999999999,2025-01-25 00:27:00
period1,sc01,t0577,EleD_01,ShiftedDemand,0.8119999999999999,2025-01-25 01:27:00
period1,sc01,t0578,EleD_01,ShiftedDemand,4.2379999999999995,2025-01-25 02:27:00
period1,sc01,t0579,EleD_01,ShiftedDemand,5.365,2025-01-25 03:27:00
period1,sc01,t0580,EleD_01,ShiftedDemand,2.345,2025-01-25 04:27:00
period1,sc01,t0581,EleD_01,ShiftedDemand,4.425,2025-01-25 05:27:00
period1,sc01,t0582,EleD_01,ShiftedDemand,2.135,2025-01-25 06:27:00
period1,sc01,t0583,EleD_01,ShiftedDemand,4.689,2025-01-25 07:27:00
period1,sc01,t0584,EleD_01,ShiftedDemand,2.261,2025-01-25 08:27:00
period1,sc01,t0585,EleD_01,ShiftedDemand,2.492,2025-01-25 09:27:00
period1,sc01,t0586,EleD_01,ShiftedDemand,4.498,2025-01-25 10:27:00
period1,sc01,t0587,EleD_01,ShiftedDemand,2.1980000000000004,2025-01-25 11:27:00
period1,sc01,t0588,EleD_01,ShiftedDemand,5.651999999999999,2025-01-25 12:27:00
period1,sc01,t0589,EleD_01,ShiftedDemand,5.005,2025-01-25 13:27:00
period1,sc01,t0590,EleD_01,ShiftedDemand,3.665,2025-01-25 14:27:00
period1,sc01,t0591,EleD_01,ShiftedDemand,3.696,2025-01-25 15:27:00
period1,sc01,t0592,EleD_01,ShiftedDemand,7.754,2025-01-25 16:27:00
period1,sc01,t0593,EleD_01,ShiftedDemand,7.838000000000001,2025-01-25 17:27:00
period1,sc01,t0594,EleD_01,ShiftedDemand,3.962,2025-01-25 18:27:00
period1,sc01,t0595,EleD_01,ShiftedDemand,3.7989999999999995,2025-01-25 19:27:00
period1,sc01,t0596,EleD_01,ShiftedDemand,6.850999999999999,2025-01-25 20:27:00
period1,sc01,t0597,EleD_01,ShiftedDemand,1.799,2025-01-25 21:27:00
period1,sc01,t0598,EleD_01,ShiftedDemand,4.761000000000001,2025-01-25 22:27:00
period1,sc01,t0599,EleD_01,ShiftedDemand,2.420000000000001,2025-01-25 23:27:00
period1,sc01,t0600,EleD_01,ShiftedDemand,3.38,2025-01-26 00:27:00
period1,sc01,t0601,EleD_01,ShiftedDemand,1.673,2025-01-26 01:27:00
period1,sc01,t0602,EleD_01,ShiftedDemand,3.1769999999999996,2025-01-26 02:27:00
period1,sc01,t0603,EleD_01,ShiftedDemand,3.758000000000001,2025-01-26 03:27:00
period1,sc01,t0604,EleD_01,ShiftedDemand,1.792,2025-01-26 04:27:00
period1,sc01,t0605,EleD_01,ShiftedDemand,3.345999999999999,2025-01-26 05:27:00
period1,sc01,t0606,EleD_01,ShiftedDemand,1.764,2025-01-26 06:27:00
period1,sc01,t0607,EleD_01,ShiftedDemand,4.185,2025-01-26 07:27:00
period1,sc01,t0608,EleD_01,ShiftedDemand,2.0650000000000004,2025-01-26 08:27:00
period1,sc01,t0609,EleD_01,ShiftedDemand,1.883,2025-01-26 09:27:00
period1,sc01,t0610,EleD_01,ShiftedDemand,3.627,2025-01-26 10:27:00
period1,sc01,t0611,EleD_01,ShiftedDemand,2.117,2025-01-26 11:27:00
period1,sc01,t0612,EleD_01,ShiftedDemand,3.393,2025-01-26 12:27:00
period1,sc01,t0613,EleD_01,ShiftedDemand,3.263,2025-01-26 13:27:00
period1,sc01,t0614,EleD_01,ShiftedDemand,1.7669999999999995,2025-01-26 14:27:00
period1,sc01,t0615,EleD_01,ShiftedDemand,3.5100000000000002,2025-01-26 15:27:00
period1,sc01,t0616,EleD_01,ShiftedDemand,2.31,2025-01-26 16:27:00
period1,sc01,t0617,EleD_01,ShiftedDemand,3.7830000000000004,2025-01-26 17:27:00
period1,sc01,t0618,EleD_01,ShiftedDemand,2.0669999999999993,2025-01-26 18:27:00
period1,sc01,t0619,EleD_01,ShiftedDemand,2.593,2025-01-26 19:27:00
period1,sc01,t0620,EleD_01,ShiftedDemand,4.667,2025-01-26 20:27:00
period1,sc01,t0621,EleD_01,ShiftedDemand,3.578,2025-01-26 21:27:00
period1,sc01,t0622,EleD_01,ShiftedDemand,3.302,2025-01-26 22:27:00
period1,sc01,t0623,EleD_01,ShiftedDemand,1.5819999999999999,2025-01-26 23:27:00
period1,sc01,t0624,EleD_01,ShiftedDemand,2.998,2025-01-27 00:27:00
period1,sc01,t0625,EleD_01,ShiftedDemand,1.5400000000000005,2025-01-27 01:27:00
period1,sc01,t0626,EleD_01,ShiftedDemand,2.6,2025-01-27 02:27:00
period1,sc01,t0627,EleD_01,ShiftedDemand,4.381,2025-01-27 03:27:00
period1,sc01,t0628,EleD_01,ShiftedDemand,3.7989999999999995,2025-01-27 04:27:00
period1,sc01,t0629,EleD_01,ShiftedDemand,5.678,2025-01-27 05:27:00
period1,sc01,t0630,EleD_01,ShiftedDemand,2.912,2025-01-27 06:27:00
period1,sc01,t0631,EleD_01,ShiftedDemand,2.626,2025-01-27 07:27:00
period1,sc01,t0632,EleD_01,ShiftedDemand,2.4340000000000006,2025-01-27 08:27:00
period1,sc01,t0633,EleD_01,ShiftedDemand,1.8330000000000002,2025-01-27 09:27:00
period1,sc01,t0634,EleD_01,ShiftedDemand,3.237,2025-01-27 10:27:00
period1,sc01,t0635,EleD_01,ShiftedDemand,1.7770000000000001,2025-01-27 11:27:00
period1,sc01,t0636,EleD_01,ShiftedDemand,3.003,2025-01-27 12:27:00
period1,sc01,t0637,EleD_01,ShiftedDemand,2.886,2025-01-27 13:27:00
period1,sc01,t0638,EleD_01,ShiftedDemand,1.6840000000000002,2025-01-27 14:27:00
period1,sc01,t0639,EleD_01,ShiftedDemand,1.5750000000000002,2025-01-27 15:27:00
period1,sc01,t0640,EleD_01,ShiftedDemand,3.3049999999999997,2025-01-27 16:27:00
period1,sc01,t0641,EleD_01,ShiftedDemand,2.9120000000000004,2025-01-27 17:27:00
period1,sc01,t0642,EleD_01,ShiftedDemand,1.7479999999999998,2025-01-27 18:27:00
period1,sc01,t0643,EleD_01,ShiftedDemand,1.7150000000000003,2025-01-27 19:27:00
period1,sc01,t0644,EleD_01,ShiftedDemand,4.455,2025-01-27 20:27:00
period1,sc01,t0645,EleD_01,ShiftedDemand,2.3749999999999996,2025-01-27 21:27:00
period1,sc01,t0646,EleD_01,ShiftedDemand,3.055,2025-01-27 22:27:00
period1,sc01,t0647,EleD_01,ShiftedDemand,1.5750000000000002,2025-01-27 23:27:00
period1,sc01,t0648,EleD_01,ShiftedDemand,3.165,2025-01-28 00:27:00
period1,sc01,t0649,EleD_01,ShiftedDemand,1.5190000000000001,2025-01-28 01:27:00
period1,sc01,t0650,EleD_01,ShiftedDemand,2.8810000000000002,2025-01-28 02:27:00
period1,sc01,t0651,EleD_01,ShiftedDemand,2.226,2025-01-28 03:27:00
period1,sc01,t0652,EleD_01,ShiftedDemand,4.234,2025-01-28 04:27:00
period1,sc01,t0653,EleD_01,ShiftedDemand,3.46,2025-01-28 05:27:00
period1,sc01,t0654,EleD_01,ShiftedDemand,1.82,2025-01-28 06:27:00
period1,sc01,t0655,EleD_01,ShiftedDemand,3.107,2025-01-28 07:27:00
period1,sc01,t0656,EleD_01,ShiftedDemand,2.093,2025-01-28 08:27:00
period1,sc01,t0657,EleD_01,ShiftedDemand,1.7150000000000003,2025-01-28 09:27:00
period1,sc01,t0658,EleD_01,ShiftedDemand,3.5449999999999995,2025-01-28 10:27:00
period1,sc01,t0659,EleD_01,ShiftedDemand,3.5227736889999997,2025-01-28 11:27:00
period1,sc01,t0660,EleD_01,ShiftedDemand,3.497226311,2025-01-28 12:27:00
period1,sc01,t0661,EleD_01,ShiftedDemand,6.094436434,2025-01-28 13:27:00
period1,sc01,t0662,EleD_01,ShiftedDemand,2.315563566,2025-01-28 14:27:00
period1,sc01,t0663,EleD_01,ShiftedDemand,4.504,2025-01-28 15:27:00
period1,sc01,t0664,EleD_01,ShiftedDemand,2.296,2025-01-28 16:27:00
period1,sc01,t0665,EleD_01,ShiftedDemand,7.045999999999999,2025-01-28 17:27:00
period1,sc01,t0666,EleD_01,ShiftedDemand,3.944000000000001,2025-01-28 18:27:00
period1,sc01,t0667,EleD_01,ShiftedDemand,4.676,2025-01-28 19:27:00
period1,sc01,t0668,EleD_01,ShiftedDemand,7.644,2025-01-28 20:27:00
period1,sc01,t0669,EleD_01,ShiftedDemand,4.196000000000001,2025-01-28 21:27:00
period1,sc01,t0670,EleD_01,ShiftedDemand,5.694,2025-01-28 22:27:00
period1,sc01,t0671,EleD_01,ShiftedDemand,2.6199999999999997,2025-01-28 23:27:00
period1,sc01,t0672,EleD_01,ShiftedDemand,1.56,2025-01-29 00:27:00
period1,sc01,t0673,EleD_01,ShiftedDemand,2.396000000000001,2025-01-29 01:27:00
period1,sc01,t0674,EleD_01,ShiftedDemand,3.484,2025-01-29 02:27:00
period1,sc01,t0675,EleD_01,ShiftedDemand,5.7299999999999995,2025-01-29 03:27:00
period1,sc01,t0676,EleD_01,ShiftedDemand,2.24,2025-01-29 04:27:00
period1,sc01,t0677,EleD_01,ShiftedDemand,3.5229999999999997,2025-01-29 05:27:00
period1,sc01,t0678,EleD_01,ShiftedDemand,1.907,2025-01-29 06:27:00
period1,sc01,t0679,EleD_01,ShiftedDemand,4.263999999999999,2025-01-29 07:27:00
period1,sc01,t0680,EleD_01,ShiftedDemand,2.966000000000001,2025-01-29 08:27:00
period1,sc01,t0681,EleD_01,ShiftedDemand,1.799,2025-01-29 09:27:00
period1,sc01,t0682,EleD_01,ShiftedDemand,3.4809999999999994,2025-01-29 10:27:00
period1,sc01,t0683,EleD_01,ShiftedDemand,1.666,2025-01-29 11:27:00
period1,sc01,t0684,EleD_01,ShiftedDemand,3.2340000000000004,2025-01-29 12:27:00
period1,sc01,t0685,EleD_01,ShiftedDemand,2.181,2025-01-29 13:27:00
period1,sc01,t0686,EleD_01,ShiftedDemand,3.4189999999999996,2025-01-29 14:27:00
period1,sc01,t0687,EleD_01,ShiftedDemand,1.7570000000000006,2025-01-29 15:27:00
period1,sc01,t0688,EleD_01,ShiftedDemand,3.133,2025-01-29 16:27:00
period1,sc01,t0689,EleD_01,ShiftedDemand,2.8209999999999997,2025-01-29 17:27:00
period1,sc01,t0690,EleD_01,ShiftedDemand,2.0790000000000006,2025-01-29 18:27:00
period1,sc01,t0691,EleD_01,ShiftedDemand,1.7000000000000002,2025-01-29 19:27:00
period1,sc01,t0692,EleD_01,ShiftedDemand,3.12,2025-01-29 20:27:00
period1,sc01,t0693,EleD_01,ShiftedDemand,2.207,2025-01-29 21:27:00
period1,sc01,t0694,EleD_01,ShiftedDemand,3.7830000000000004,2025-01-29 22:27:00
period1,sc01,t0695,EleD_01,ShiftedDemand,1.975,2025-01-29 23:27:00
period1,sc01,t0696,EleD_01,ShiftedDemand,3.185,2025-01-30 00:27:00
period1,sc01,t0697,EleD_01,ShiftedDemand,1.652,2025-01-30 01:27:00
period1,sc01,t0698,EleD_01,ShiftedDemand,3.848,2025-01-30 02:27:00
period1,sc01,t0699,EleD_01,ShiftedDemand,1.799,2025-01-30 03:27:00
period1,sc01,t0700,EleD_01,ShiftedDemand,3.461,2025-01-30 04:27:00
period1,sc01,t0701,EleD_01,ShiftedDemand,3.6919999999999997,2025-01-30 05:27:00
period1,sc01,t0702,EleD_01,ShiftedDemand,2.6679999999999997,2025-01-30 06:27:00
period1,sc01,t0703,EleD_01,ShiftedDemand,1.9540000000000002,2025-01-30 07:27:00
period1,sc01,t0704,EleD_01,ShiftedDemand,3.406,2025-01-30 08:27:00
period1,sc01,t0705,EleD_01,ShiftedDemand,4.277,2025-01-30 09:27:00
period1,sc01,t0706,EleD_01,ShiftedDemand,3.8630000000000004,2025-01-30 10:27:00
period1,sc01,t0707,EleD_01,ShiftedDemand,6.292,2025-01-30 11:27:00
period1,sc01,t0708,EleD_01,ShiftedDemand,4.598000000000001,2025-01-30 12:27:00
period1,sc01,t0709,EleD_01,ShiftedDemand,3.12,2025-01-30 13:27:00
period1,sc01,t0710,EleD_01,ShiftedDemand,4.55,2025-01-30 14:27:00
period1,sc01,t0711,EleD_01,ShiftedDemand,1.8459999999999999,2025-01-30 15:27:00
period1,sc01,t0712,EleD_01,ShiftedDemand,2.654,2025-01-30 16:27:00
period1,sc01,t0713,EleD_01,ShiftedDemand,5.307,2025-01-30 17:27:00
period1,sc01,t0714,EleD_01,ShiftedDemand,2.163,2025-01-30 18:27:00
period1,sc01,t0715,EleD_01,ShiftedDemand,2.3870000000000005,2025-01-30 19:27:00
period1,sc01,t0716,EleD_01,ShiftedDemand,4.523,2025-01-30 20:27:00
period1,sc01,t0717,EleD_01,ShiftedDemand,3.024,2025-01-30 21:27:00
period1,sc01,t0718,EleD_01,ShiftedDemand,7.776000000000001,2025-01-30 22:27:00
period1,sc01,t0719,EleD_01,ShiftedDemand,2.7130000000000005,2025-01-30 23:27:00
period1,sc01,t0720,EleD_01,ShiftedDemand,3.757,2025-01-31 00:27:00
period1,sc01,t0721,EleD_01,ShiftedDemand,2.016,2025-01-31 01:27:00
period1,sc01,t0722,EleD_01,ShiftedDemand,5.224,2025-01-31 02:27:00
period1,sc01,t0723,EleD_01,ShiftedDemand,3.89,2025-01-31 03:27:00
period1,sc01,t0724,EleD_01,ShiftedDemand,2.03,2025-01-31 04:27:00
period1,sc01,t0725,EleD_01,ShiftedDemand,3.809,2025-01-31 05:27:00
period1,sc01,t0726,EleD_01,ShiftedDemand,2.9509999999999996,2025-01-31 06:27:00
period1,sc01,t0727,EleD_01,ShiftedDemand,4.366999999999999,2025-01-31 07:27:00
period1,sc01,t0728,EleD_01,ShiftedDemand,2.163,2025-01-31 08:27:00
period1,sc01,t0729,EleD_01,ShiftedDemand,4.866,2025-01-31 09:27:00
period1,sc01,t0730,EleD_01,ShiftedDemand,2.324,2025-01-31 10:27:00
period1,sc01,t0731,EleD_01,ShiftedDemand,3.2230000000000003,2025-01-31 11:27:00
period1,sc01,t0732,EleD_01,ShiftedDemand,3.757,2025-01-31 12:27:00
period1,sc01,t0733,EleD_01,ShiftedDemand,3.552999999999999,2025-01-31 13:27:00
period1,sc01,t0734,EleD_01,ShiftedDemand,4.147,2025-01-31 14:27:00
period1,sc01,t0735,EleD_01,ShiftedDemand,4.718999999999999,2025-01-31 15:27:00
period1,sc01,t0736,EleD_01,ShiftedDemand,3.5610000000000017,2025-01-31 16:27:00
period1,sc01,t0737,EleD_01,ShiftedDemand,4.329,2025-01-31 17:27:00
period1,sc01,t0738,EleD_01,ShiftedDemand,2.561000000000001,2025-01-31 18:27:00
period1,sc01,t0739,EleD_01,ShiftedDemand,2.925,2025-01-31 19:27:00
period1,sc01,t0740,EleD_01,ShiftedDemand,4.615,2025-01-31 20:27:00
period1,sc01,t0741,EleD_01,ShiftedDemand,2.3870000000000005,2025-01-31 21:27:00
period1,sc01,t0742,EleD_01,ShiftedDemand,4.563,2025-01-31 22:27:00
period1,sc01,t0743,EleD_01,ShiftedDemand,2.4690000000000003,2025-01-31 23:27:00
period1,sc01,t0744,EleD_01,ShiftedDemand,4.1209999999999996,2025-02-01 00:27:00
period1,sc01,t0745,EleD_01,ShiftedDemand,1.9739999999999998,2025-02-01 01:27:00
period1,sc01,t0746,EleD_01,ShiftedDemand,4.975999999999999,2025-02-01 02:27:00
period1,sc01,t0747,EleD_01,ShiftedDemand,5.85,2025-02-01 03:27:00
period1,sc01,t0748,EleD_01,ShiftedDemand,11.790000000000001,2025-02-01 04:27:00
period1,sc01,t0749,EleD_01,ShiftedDemand,6.773,2025-02-01 05:27:00
period1,sc01,t0750,EleD_01,ShiftedDemand,4.327,2025-02-01 06:27:00
period1,sc01,t0751,EleD_01,ShiftedDemand,6.585,2025-02-01 07:27:00
period1,sc01,t0752,EleD_01,ShiftedDemand,3.325,2025-02-01 08:27:00
period1,sc01,t0753,EleD_01,ShiftedDemand,3.6559999999999997,2025-02-01 09:27:00
period1,sc01,t0754,EleD_01,ShiftedDemand,2.444,2025-02-01 10:27:00
period1,sc01,t0755,EleD_01,ShiftedDemand,4.108999999999999,2025-02-01 11:27:00
period1,sc01,t0756,EleD_01,ShiftedDemand,4.251,2025-02-01 12:27:00
period1,sc01,t0757,EleD_01,ShiftedDemand,2.7,2025-02-01 13:27:00
period1,sc01,t0758,EleD_01,ShiftedDemand,4.55,2025-02-01 14:27:00
period1,sc01,t0759,EleD_01,ShiftedDemand,3.7140000000000004,2025-02-01 15:27:00
period1,sc01,t0760,EleD_01,ShiftedDemand,4.056,2025-02-01 16:27:00
period1,sc01,t0761,EleD_01,ShiftedDemand,4.862,2025-02-01 17:27:00
period1,sc01,t0762,EleD_01,ShiftedDemand,3.718,2025-02-01 18:27:00
period1,sc01,t0763,EleD_01,ShiftedDemand,2.8,2025-02-01 19:27:00
period1,sc01,t0764,EleD_01,ShiftedDemand,5.55,2025-02-01 20:27:00
period1,sc01,t0765,EleD_01,ShiftedDemand,3.396000000000001,2025-02-01 21:27:00
period1,sc01,t0766,EleD_01,ShiftedDemand,4.263999999999999,2025-02-01 22:27:00
period1,sc01,t0767,EleD_01,ShiftedDemand,1.826,2025-02-01 23:27:00
period1,sc01,t0768,EleD_01,ShiftedDemand,3.094,2025-02-02 00:27:00
period1,sc01,t0769,EleD_01,ShiftedDemand,1.741,2025-02-02 01:27:00
period1,sc01,t0770,EleD_01,ShiftedDemand,3.1590000000000003,2025-02-02 02:27:00
period1,sc01,t0771,EleD_01,ShiftedDemand,2.1120000000000005,2025-02-02 03:27:00
period1,sc01,t0772,EleD_01,ShiftedDemand,3.198,2025-02-02 04:27:00
period1,sc01,t0773,EleD_01,ShiftedDemand,3.237,2025-02-02 05:27:00
period1,sc01,t0774,EleD_01,ShiftedDemand,1.7930000000000001,2025-02-02 06:27:00
period1,sc01,t0775,EleD_01,ShiftedDemand,3.965,2025-02-02 07:27:00
period1,sc01,t0776,EleD_01,ShiftedDemand,3.9850000000000003,2025-02-02 08:27:00
period1,sc01,t0777,EleD_01,ShiftedDemand,2.4539999999999993,2025-02-02 09:27:00
period1,sc01,t0778,EleD_01,ShiftedDemand,3.666,2025-02-02 10:27:00
period1,sc01,t0779,EleD_01,ShiftedDemand,2.175,2025-02-02 11:27:00
period1,sc01,t0780,EleD_01,ShiftedDemand,3.965,2025-02-02 12:27:00
period1,sc01,t0781,EleD_01,ShiftedDemand,3.377,2025-02-02 13:27:00
period1,sc01,t0782,EleD_01,ShiftedDemand,1.7430000000000003,2025-02-02 14:27:00
period1,sc01,t0783,EleD_01,ShiftedDemand,3.2110000000000003,2025-02-02 15:27:00
period1,sc01,t0784,EleD_01,ShiftedDemand,2.099,2025-02-02 16:27:00
period1,sc01,t0785,EleD_01,ShiftedDemand,3.354,2025-02-02 17:27:00
period1,sc01,t0786,EleD_01,ShiftedDemand,1.8660000000000005,2025-02-02 18:27:00
period1,sc01,t0787,EleD_01,ShiftedDemand,1.967,2025-02-02 19:27:00
period1,sc01,t0788,EleD_01,ShiftedDemand,4.073,2025-02-02 20:27:00
period1,sc01,t0789,EleD_01,ShiftedDemand,2.058,2025-02-02 21:27:00
period1,sc01,t0790,EleD_01,ShiftedDemand,4.612,2025-02-02 22:27:00
period1,sc01,t0791,EleD_01,ShiftedDemand,1.848,2025-02-02 23:27:00
period1,sc01,t0792,EleD_01,ShiftedDemand,3.6719999999999997,2025-02-03 00:27:00
period1,sc01,t0793,EleD_01,ShiftedDemand,1.7119999999999997,2025-02-03 01:27:00
period1,sc01,t0794,EleD_01,ShiftedDemand,3.0679999999999996,2025-02-03 02:27:00
