,,,Solar_01,BESS_01,EV_01,AEL_01,PEMEL_01,EV_02,EV_03,EV_04,EV_05,EV_06,EV_07,EV_08,EV_09,EV_10,EV_11,EV_12,EV_13,EV_14,EV_15,EV_16,EV_17,EV_18,EV_19,EV_20
period1,sc01,t7304, 0.086555742 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7305, 2.039644155 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7306, 5.814620535 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7307, 7.007538948 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7308, 7.36834045 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7309, 6.837918356 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7310, 6.077428867 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7311, 1.619502714 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7312, 0.477933123 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7313, 0.017436262 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7314, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7315, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7316, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7317, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7318, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7319, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7320, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7321, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7322, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7323, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7324, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7325, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7326, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7327, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7328, 0.004122955 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7329, 0.410096767 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7330, 0.890466124 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7331, 0.818143729 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7332, 1.920812742 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7333, 1.651763318 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7334, 1.590521595 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7335, 0.718130313 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7336, 0.317509186 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7337, 0.017435675 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7338, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7339, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7340, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7341, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7342, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7343, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7344, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7345, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7346, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7347, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7348, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7349, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7350, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7351, 0.000107893 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7352, 0.011935923 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7353, 0.14379673 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7354, 0.082288974 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7355, 0.211820439 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7356, 0.93183585 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7357, 0.427051298 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7358, 1.174486727 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7359, 0.277347342 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7360, 0.181397185 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7361, 0.006974035 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7362, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7363, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7364, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7365, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7366, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7367, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7368, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7369, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7370, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7371, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7372, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7373, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7374, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7375, 0.000324736 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7376, 0.035424203 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7377, 0.402880509 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7378, 1.204154617 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7379, 1.136690313 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7380, 1.355572535 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7381, 1.274960193 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7382, 0.894436218 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7383, 0.512086885 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7384, 0.289449244 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7385, 0.0034869 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7386, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7387, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7388, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7389, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7390, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7391, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7392, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7393, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7394, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7395, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7396, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7397, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7398, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7399, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7400, 0.003946245 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7401, 0.400666491 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7402, 2.053493272 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7403, 6.764535362 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7404, 7.109106894 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7405, 4.691245653 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7406, 3.850224142 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7407, 1.421371324 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7408, 0.216180832 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7409, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7410, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7411, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7412, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7413, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7414, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7415, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7416, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7417, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7418, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7419, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7420, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7421, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7422, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7423, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7424, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7425, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7426, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7427, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7428, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7429, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7430, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7431, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7432, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7433, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7434, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7435, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7436, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7437, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7438, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7439, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7440, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7441, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7442, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7443, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7444, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7445, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7446, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7447, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7448, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7449, 0.000109332 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7450, 0.011370965 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7451, 0.088987112 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7452, 0.176406751 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7453, 0.200739831 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7454, 0.193547886 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7455, 0.171351949 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7456, 0.048811738 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7457, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7458, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7459, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7460, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7461, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7462, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7463, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7464, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7465, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7466, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7467, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7468, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7469, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7470, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7471, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7472, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7473, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7474, 0.000292529 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7475, 0.028330531 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7476, 0.042239794 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7477, 0.038424111 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7478, 0.00697289 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7479, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7480, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7481, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7482, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7483, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7484, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7485, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7486, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7487, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7488, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7489, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7490, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7491, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7492, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7493, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7494, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7495, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7496, 0.0000733 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7497, 0.009063391 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7498, 0.203857497 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7499, 0.491096384 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7500, 0.290906665 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7501, 0.481774466 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7502, 0.396230622 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7503, 0.216592508 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7504, 0.041835814 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7505, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7506, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7507, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7508, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7509, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7510, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7511, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7512, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7513, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7514, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7515, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7516, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7517, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7518, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7519, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7520, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7521, 0.000331165 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7522, 0.032811309 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7523, 0.136809308 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7524, 0.081029709 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7525, 0.080808815 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7526, 0.059928345 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7527, 0.062788521 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7528, 0.0034862 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7529, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7530, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7531, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7532, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7533, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7534, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7535, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7536, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7537, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7538, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7539, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7540, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7541, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7542, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7543, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7544, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7545, 0.000258395 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7546, 0.025251912 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7547, 0.081435866 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7548, 0.11911834 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7549, 0.056146894 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7550, 0.034897866 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7551, 0.003486088 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7552, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7553, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7554, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7555, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7556, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7557, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7558, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7559, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7560, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7561, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7562, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7563, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7564, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7565, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7566, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7567, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7568, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7569, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7570, 0.000370359 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7571, 0.035378472 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7572, 0.04924834 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7573, 0.042350471 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7574, 0.049322432 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7575, 0.048803586 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7576, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7577, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7578, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7579, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7580, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7581, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7582, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7583, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7584, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7585, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7586, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7587, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7588, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7589, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7590, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7591, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7592, 0.000260005 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7593, 0.026630084 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7594, 0.211307543 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7595, 0.203258199 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7596, 0.103691583 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7597, 0.247021007 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7598, 0.282986431 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7599, 0.059259501 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7600, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7601, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7602, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7603, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7604, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7605, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7606, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7607, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7608, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7609, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7610, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7611, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7612, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7613, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7614, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7615, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7616, 0.000260827 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7617, 0.027232562 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7618, 0.26998659 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7619, 0.483456172 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7620, 0.899882675 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7621, 2.033367162 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7622, 2.41012418 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7623, 1.770810991 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7624, 0.331144416 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7625, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7626, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7627, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7628, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7629, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t7630, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
